SCHOOL NAME,ADDRESS,CITY,COUNTY,ZIP,SCHOOL NURSE,SCHOOL NURSE TYPE,SCHOOL TYPE,ENROLLED,% IMMUNE DTAP,% EXEMPT DTAP,% COMPLIANCE DTAP,% IMMUNE POLIO,% EXEMPT POLIO,% COMPLIANCE POLIO,% IMMUNE MMR,% EXEMPT MMR,% COMPLIANCE MMR,% IMMUNE HEP B,% EXEMPT HEP B,% COMPLIANCE HEP B,% IMMUNE VAR,% EXEMPT VAR,% COMPLIANCE VAR,% PBE,% MEDICAL EXEMPT,% PBE ALL
LINDEN ELEMENTARY SCHOOL,1009 SCHOOL HOUSE LN,LINDEN,NAVAJO,85901,NO,,PUBLIC,28,89.3%,10.7%,100.0%,89.3%,10.7%,100.0%,85.7%,14.3%,100.0%,89.3%,10.7%,100.0%,85.7%,14.3%,100.0%,14.3%,0.0%,7.1%
LINEWEAVER ELEMENTARY SCHOOL,461 S BRYANT AVE,TUCSON,PIMA,85711,YES,RN,PUBLIC,95,94.7%,3.2%,100.0%,94.7%,3.2%,100.0%,92.6%,3.2%,100.0%,96.8%,3.2%,100.0%,95.8%,3.2%,98.9%,5.3%,0.0%,3.2%
LITCHFIELD ELEMENTARY SCHOOL,13825 W WIGWAM BLVD,LITCHFIELD PARK,MARICOPA,85340,YES,LPN,PUBLIC,124,99.2%,0.8%,100.0%,98.4%,1.6%,100.0%,98.4%,1.6%,100.0%,98.4%,1.6%,100.0%,99.2%,0.8%,100.0%,1.6%,0.0%,0.8%
LITTLE RED SCHOOLHOUSE,HWY 82 & DUQUESNE RD,NOGALES,SANTA CRUZ,85621,NO,,PUBLIC,< 20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
LITTLE SINGER COMMUNITY SCHOOL,PO BOX AQ,WINSLOW,NAVAJO,86047,NO,,PRIVATE,< 20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
LITTLETON ELEMENTARY SCHOOL,1252 S 115TH AVE,CASHION,MARICOPA,85323,NO,,PUBLIC,69,98.6%,1.4%,100.0%,98.6%,1.4%,100.0%,98.6%,1.4%,100.0%,98.6%,1.4%,100.0%,98.6%,1.4%,100.0%,1.4%,0.0%,1.4%
LOMA LINDA ELEMENTARY SCHOOL,2002 E CLARENDON AVE,PHOENIX,MARICOPA,85016,YES,Both,PUBLIC,72,97.2%,N/A,100.0%,97.2%,0.0%,100.0%,97.2%,0.0%,100.0%,97.2%,0.0%,100.0%,100.0%,0.0%,100.0%,0.0%,0.0%,0.0%
LONE MOUNTAIN ELEMENTARY SCHOOL,5250 E MONTGOMERY RD,CAVE CREEK,MARICOPA,85331,NO,,PUBLIC,68,88.2%,10.3%,100.0%,88.2%,11.8%,100.0%,91.2%,8.8%,100.0%,88.2%,10.3%,100.0%,92.6%,7.4%,100.0%,14.7%,0.0%,5.9%
LONGFELLOW ELEMENTARY SCHOOL,345 S HALL ST,MESA,MARICOPA,85204,YES,RN,PUBLIC,52,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,0.0%,0.0%,0.0%
LOOKOUT MOUNTAIN SCHOOL,15 W CORAL GABLES DR,PHOENIX,MARICOPA,85023,NO,,PUBLIC,147,93.9%,N/A,100.0%,93.2%,6.1%,100.0%,93.2%,6.8%,100.0%,91.8%,7.5%,100.0%,94.6%,5.4%,100.0%,8.2%,0.0%,4.1%
LORETTO CATHOLIC SCHOOL,1200 14TH ST,DOUGLAS,COCHISE,85607,NO,,PRIVATE,27,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,0.0%,0.0%,0.0%
LOS AMIGOS ELEMENTARY SCHOOL,2200 E DREXEL RD,TUCSON,PIMA,85706,YES,RN,PUBLIC,79,98.7%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,0.0%,0.0%,0.0%
LOS NINOS ELEMENTARY SCHOOL,5445 S ALVERNON WAY,TUCSON,PIMA,85706,YES,RN,PUBLIC,79,97.5%,1.3%,100.0%,98.7%,1.3%,100.0%,98.7%,1.3%,100.0%,98.7%,1.3%,100.0%,98.7%,1.3%,100.0%,1.3%,0.0%,1.3%
LOURDES CATHOLIC ELEMENTARY SCHOOL,555 E PATAGONIA HWY NOGALES SANTA CRUZ 85621,,SANTA CRUZ,,NO,,PRIVATE,< 20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
LOWELL SCHOOL,1121 S 3RD AVE,PHOENIX,MARICOPA,85003,YES,RN,PUBLIC,49,89.8%,N/A,89.8%,91.8%,0.0%,91.8%,93.9%,0.0%,93.9%,98.0%,0.0%,98.0%,98.0%,0.0%,98.0%,0.0%,0.0%,0.0%
LUKE ELEMENTARY SCHOOL,7300 N DYSART RD,GLENDALE,MARICOPA,85307,YES,LPN,PUBLIC,63,96.8%,0.0%,100.0%,98.4%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,0.0%,0.0%,0.0%
LULU WALKER SCHOOL,1750 W ROLLER COASTER RD,TUCSON,PIMA,85704,NO,,PUBLIC,75,94.7%,2.7%,98.7%,93.3%,2.7%,96.0%,94.7%,2.7%,97.3%,94.7%,2.7%,100.0%,94.7%,2.7%,97.3%,2.7%,0.0%,2.7%
LYNN URQUIDES ELEMENTARY SCHOOL,1573 W AJO WAY,TUCSON,PIMA,85713,YES,RN,PUBLIC,59,96.6%,1.7%,100.0%,96.6%,1.7%,100.0%,98.3%,1.7%,100.0%,96.6%,1.7%,100.0%,98.3%,1.7%,100.0%,1.7%,0.0%,1.7%
MABEL PADGETT ELEMENTARY SCHOOL,15430 W TURNEY AVE,GOODYEAR,MARICOPA,85395,YES,RN,PUBLIC,82,93.9%,4.9%,100.0%,95.1%,4.9%,100.0%,95.1%,4.9%,100.0%,97.6%,2.4%,100.0%,100.0%,0.0%,100.0%,3.7%,1.2%,1.2%
MACARTHUR ELEMENTARY SCHOOL,1435 E MCLELLAN RD,MESA,MARICOPA,85203,YES,RN,PUBLIC,78,87.2%,11.5%,100.0%,89.7%,10.3%,100.0%,87.2%,11.5%,100.0%,91.0%,9.0%,100.0%,100.0%,0.0%,100.0%,9.0%,2.6%,9.0%
MADISON CAMELVIEW ELEMENTARY,2002 E CAMPBELL AVE,PHOENIX,MARICOPA,85016,NO,,PUBLIC,114,86.8%,7.9%,100.0%,90.4%,7.9%,100.0%,90.4%,7.9%,100.0%,89.5%,7.9%,100.0%,92.1%,7.9%,100.0%,7.9%,0.9%,7.9%
MADISON ELEMENTARY SCHOOL,849 S SUNNYVALE,MESA,MARICOPA,85206,YES,RN,PUBLIC,65,90.8%,7.7%,100.0%,90.8%,7.7%,100.0%,90.8%,7.7%,100.0%,93.8%,6.2%,100.0%,93.8%,6.2%,100.0%,7.7%,0.0%,4.6%
MADISON HEIGHTS ELEMENTARY SCHOOL,7150 N 22ND ST,PHOENIX,MARICOPA,85020,NO,,PUBLIC,118,94.9%,5.1%,100.0%,94.1%,5.1%,100.0%,94.9%,5.1%,100.0%,95.8%,4.2%,100.0%,97.5%,2.5%,100.0%,5.1%,0.0%,4.2%
MADISON RICHARD SIMIS SCHOOL,7302 N 10TH ST,PHOENIX,MARICOPA,85020,NO,,PUBLIC,155,89.0%,9.7%,100.0%,89.7%,9.7%,100.0%,89.7%,9.7%,100.0%,90.3%,9.0%,100.0%,92.9%,7.1%,100.0%,7.7%,0.0%,3.2%
MADISON ROSE LANE SCHOOL,1155 E ROSE LN,PHOENIX,MARICOPA,85014,YES,RN,PUBLIC,179,90.5%,8.9%,100.0%,89.4%,8.9%,100.0%,91.6%,8.4%,100.0%,92.7%,5.6%,100.0%,95.0%,5.0%,100.0%,8.9%,0.0%,5.0%
MADISON TRADITIONAL ACADEMY,925 E MARYLAND AVE,PHOENIX,MARICOPA,85014,NO,,PUBLIC,75,94.7%,5.3%,100.0%,94.7%,5.3%,100.0%,94.7%,5.3%,100.0%,94.7%,5.3%,100.0%,93.3%,6.7%,100.0%,6.7%,0.0%,6.7%
MADRID NEIGHBORHOOD SCHOOL,3736 W OSBORN RD,PHOENIX,MARICOPA,85019,NO,,PUBLIC,88,95.5%,2.3%,98.9%,95.5%,2.3%,100.0%,95.5%,2.3%,97.7%,96.6%,3.4%,100.0%,97.7%,2.3%,100.0%,4.5%,0.0%,2.3%
MAGMA RANCH K-8 SCHOOL,10980 E DESERT MOUNTAIN BLVD,FLORENCE,PINAL,85232,NO,,PUBLIC,86,97.7%,0.0%,100.0%,100.0%,0.0%,100.0%,98.8%,1.2%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,3.5%,0.0%,0.0%
MAIE BARTLETT HEARD SCHOOL,2301 W THOMAS RD,PHOENIX,MARICOPA,85015,YES,RN,PUBLIC,60,95.0%,N/A,98.3%,95.0%,1.7%,98.3%,95.0%,1.7%,96.7%,96.7%,1.7%,100.0%,98.3%,1.7%,100.0%,1.7%,1.7%,0.0%
MAINE CONSOLIDATED SCHOOL,10 SPRING VALLEY RD,PARKS,COCONINO,86018,NO,,PUBLIC,< 20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MALDONADO AMELIA ELEMENTARY SCHOOL,3535 W MESSALA WAY,TUCSON,PIMA,85746,YES,RN,PUBLIC,29,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,0.0%,0.0%,0.0%
MAMMOTH SAN MANUEL PK-12 ELEMENTARY(K-5),711 N MCNAB PARKWAY,SAN MANUEL,PINAL,85631,NO,,PUBLIC,33,97.0%,3.0%,100.0%,97.0%,3.0%,100.0%,97.0%,3.0%,100.0%,97.0%,3.0%,100.0%,97.0%,3.0%,100.0%,3.0%,0.0%,3.0%
MANUEL DEMIGUEL ELEMENTARY SCHOOL,3500 S GILLENWATER DR,FLAGSTAFF,COCONINO,86005,YES,RN,PUBLIC,96,95.8%,3.1%,100.0%,96.9%,3.1%,100.0%,95.8%,4.2%,100.0%,94.8%,3.1%,100.0%,100.0%,0.0%,100.0%,5.2%,0.0%,5.2%
MANUEL PENA JR. ELEMENTARY SCHOOL,2550 N 79TH AVE,PHOENIX,MARICOPA,85035,NO,,PUBLIC,92,96.7%,0.0%,100.0%,96.7%,0.0%,100.0%,96.7%,0.0%,100.0%,96.7%,0.0%,100.0%,100.0%,0.0%,100.0%,0.0%,0.0%,0.0%
"MANY FARMS COMMUNITY SCHOOL, INC",HWY 191,MANY FARMS,APACHE,86538,NO,,PUBLIC,30,96.7%,0.0%,96.7%,96.7%,0.0%,96.7%,96.7%,0.0%,96.7%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,0.0%,0.0%,0.0%
MANY FARMS PUBLIC SCHOOL,HWY 191,CHINLE,APACHE,86538,NO,,PUBLIC,32,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,0.0%,0.0%,0.0%
MANZANITA ELEMENTARY SCHOOL,8430 N 39TH AVE,PHOENIX,MARICOPA,85051,NO,,PUBLIC,93,97.8%,N/A,100.0%,98.9%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,0.0%,0.0%,0.0%
MANZANITA ELEMENTARY SCHOOL,2901 DETROIT AVE,KINGMAN,MOHAVE,86401,NO,,PUBLIC,150,89.3%,10.7%,100.0%,89.3%,10.7%,100.0%,88.7%,11.3%,100.0%,92.0%,7.3%,99.3%,91.3%,8.7%,100.0%,13.3%,0.7%,8.0%
MANZANITA SCHOOL,3000 E MANZANITA AVE,TUCSON,PIMA,85718,YES,RN,PUBLIC,91,97.8%,1.1%,100.0%,100.0%,0.0%,100.0%,98.9%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,0.0%,1.1%,0.0%
MANZO ELEMENTARY SCHOOL,855 N MELROSE AVE,TUCSON,PIMA,85745,YES,RN,PUBLIC,62,98.4%,0.0%,100.0%,98.4%,0.0%,100.0%,98.4%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,0.0%,0.0%,0.0%
MARICOPA ELEMENTARY SCHOOL,18150 N. ALTERRA PKWY,MARICOPA,PINAL,85139,YES,Both,PUBLIC,128,98.4%,0.0%,100.0%,98.4%,0.8%,100.0%,98.4%,1.6%,100.0%,100.0%,0.0%,100.0%,98.4%,1.6%,100.0%,0.0%,1.6%,0.0%
MARILYN THIELE WILSON SCHOOL,5619 E GLADE AVE,MESA,MARICOPA,85206,YES,RN,PUBLIC,86,94.2%,4.7%,100.0%,95.3%,4.7%,100.0%,95.3%,4.7%,100.0%,98.8%,1.2%,100.0%,100.0%,0.0%,100.0%,4.7%,0.0%,0.0%
MARION DONALDSON ELEMENTARY SCHOOL,2040 W OMAR DR,TUCSON,PIMA,85704,NO,,PUBLIC,51,98.0%,2.0%,100.0%,96.1%,2.0%,100.0%,98.0%,2.0%,100.0%,92.2%,2.0%,96.1%,98.0%,2.0%,100.0%,2.0%,0.0%,2.0%
MARIONNEAUX ELEMENTARY SCHOOL,21455 W ROESER RD,BUCKEYE,MARICOPA,85326,NO,,PUBLIC,81,95.1%,N/A,100.0%,95.1%,4.9%,100.0%,93.8%,6.2%,100.0%,96.3%,3.7%,100.0%,96.3%,3.7%,100.0%,6.2%,0.0%,3.7%
MARJORIE W ESTES ELEMENTARY SCHOOL,11280 W GRIER RD,MARANA,PIMA,85658,YES,RN,PUBLIC,66,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,0.0%,0.0%,0.0%
MARLEY PARK ELEMENTARY,15042 W SWEETWATER AVE,SURPRISE,MARICOPA,85379,YES,RN,PUBLIC,107,93.5%,6.5%,100.0%,94.4%,5.6%,100.0%,86.0%,5.6%,100.0%,94.4%,4.7%,100.0%,94.4%,5.6%,100.0%,6.5%,0.0%,2.8%
MARSHALL ELEMENTARY SCHOOL,9066 E 29TH ST,TUCSON,PIMA,85710,YES,RN,PUBLIC,44,97.7%,0.0%,100.0%,97.7%,0.0%,100.0%,100.0%,0.0%,100.0%,97.7%,0.0%,100.0%,100.0%,0.0%,100.0%,0.0%,0.0%,0.0%
MARSHALL HUMPHREY II ELEMENTARY SCHOOL,125 S 132ND ST,CHANDLER,MARICOPA,85225,NO,,PUBLIC,67,94.0%,4.5%,100.0%,92.5%,6.0%,100.0%,95.5%,4.5%,100.0%,95.5%,4.5%,100.0%,95.5%,4.5%,100.0%,6.0%,0.0%,4.5%
MARSHALL RANCH ELEMENTARY SCHOOL,12995 N MARSHALL RANCH DR,GLENDALE,MARICOPA,85304,YES,LPN,PUBLIC,78,93.6%,6.4%,100.0%,97.4%,2.6%,100.0%,96.2%,3.8%,100.0%,97.4%,2.6%,100.0%,100.0%,0.0%,100.0%,6.4%,0.0%,0.0%
MARTIN LUTHER KING JR ELEMENTARY SCHOOL,4615 S 22ND ST,PHOENIX,MARICOPA,,YES,LPN,CHARTER,47,95.7%,4.3%,100.0%,95.7%,4.3%,100.0%,95.7%,4.3%,100.0%,95.7%,4.3%,100.0%,95.7%,4.3%,100.0%,4.3%,0.0%,4.3%
MARY A OTONDO ELEMENTARY SCHOOL,2251 OTONDO DR,YUMA,YUMA,85365,NO,,PUBLIC,116,95.7%,4.3%,100.0%,95.7%,4.3%,100.0%,95.7%,4.3%,100.0%,95.7%,4.3%,100.0%,95.7%,4.3%,100.0%,4.3%,0.0%,0.0%
MARY BELLE MCCORKLE,4455 S MISSION RD,TUCSON,PIMA,85746,YES,RN,PUBLIC,99,98.0%,2.0%,100.0%,98.0%,2.0%,100.0%,98.0%,2.0%,100.0%,98.0%,2.0%,100.0%,98.0%,2.0%,100.0%,2.0%,0.0%,2.0%
MARY C O'BRIEN ELEMENTARY SCHOOL,1400 N ELEVEN MILE CORNER RD,CASA GRANDE,PINAL,85294,YES,RN,PUBLIC,21,85.7%,14.3%,100.0%,85.7%,14.3%,100.0%,85.7%,14.3%,100.0%,85.7%,14.3%,100.0%,85.7%,14.3%,100.0%,14.3%,0.0%,14.3%
MARY L WELTY ELEMENTARY SCHOOL,1050 W CIMARRON ST,NOGALES,SANTA CRUZ,85621,YES,RN,PUBLIC,53,96.2%,1.9%,100.0%,98.1%,1.9%,100.0%,98.1%,1.9%,100.0%,98.1%,1.9%,100.0%,100.0%,0.0%,100.0%,0.0%,1.9%,0.0%
MARY MCLEOD BETHUNE SCHOOL,1310 S 15TH AVE,PHOENIX,MARICOPA,85007,YES,RN,PUBLIC,49,98.0%,N/A,100.0%,98.0%,2.0%,100.0%,98.0%,2.0%,100.0%,98.0%,2.0%,100.0%,98.0%,2.0%,100.0%,2.0%,0.0%,2.0%
MARYLAND ELEMENTARY SCHOOL,6503 N 21ST AVE,PHOENIX,MARICOPA,85015,NO,,PUBLIC,93,93.5%,N/A,100.0%,96.8%,2.2%,100.0%,95.7%,3.2%,100.0%,97.8%,2.2%,100.0%,96.8%,3.2%,100.0%,7.5%,0.0%,1.1%
MARYVALE PREPARATORY ACADEMY,4825 W CAMELBACK RD,PHOENIX,MARICOPA,85031,NO,,CHARTER,116,90.5%,7.8%,100.0%,92.2%,7.8%,100.0%,92.2%,7.8%,100.0%,92.2%,7.8%,100.0%,92.2%,7.8%,100.0%,7.8%,0.0%,7.8%
MATH AND SCIENCE SUCCESS ACADEMY,434 W LERDO RD,TUCSON,PIMA,85756,NO,,CHARTER,50,98.0%,0.0%,98.0%,96.0%,0.0%,96.0%,98.0%,0.0%,98.0%,98.0%,0.0%,98.0%,100.0%,0.0%,100.0%,0.0%,0.0%,0.0%
MAURICE C CASH SCHOOL,3851 W ROESER RD,PHOENIX,MARICOPA,85041,YES,RN,PUBLIC,91,97.8%,2.2%,100.0%,97.8%,2.2%,100.0%,96.7%,2.2%,98.9%,97.8%,2.2%,100.0%,97.8%,2.2%,100.0%,2.2%,0.0%,2.2%
MAXINE O BUSH ELEMENTARY SCHOOL,602 E SIESTA WAY,PHOENIX,MARICOPA,85042,YES,RN,PUBLIC,31,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,0.0%,0.0%,0.0%
MAYER ELEMENTARY SCHOOL,12568 E MAIN ST,MAYER,YAVAPAI,86333,NO,,PUBLIC,41,87.8%,9.8%,100.0%,90.2%,9.8%,100.0%,87.8%,12.2%,100.0%,90.2%,9.8%,100.0%,87.8%,12.2%,100.0%,14.6%,0.0%,9.8%
MCCARTNEY RANCH ELEMENTARY SCHOOL,2631 N BROWN AVE,CASA GRANDE,PINAL,85122,YES,RN,PUBLIC,109,100.0%,0.0%,100.0%,98.2%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,0.0%,0.0%,0.0%
MCDOWELL MOUNTAIN ELEMENTARY SCHOOL,14825 N FAYETTE DR,FOUNTAIN HILLS,MARICOPA,85268,NO,,PUBLIC,88,89.8%,4.5%,100.0%,93.2%,4.5%,100.0%,95.5%,4.5%,100.0%,94.3%,3.4%,100.0%,96.6%,3.4%,100.0%,4.5%,0.0%,3.4%
MENDOZA ELEMENTARY SCHOOL,5831 E MCLELLAN RD,MESA,MARICOPA,85205,YES,RN,PUBLIC,87,93.1%,6.9%,100.0%,92.0%,6.9%,100.0%,93.1%,6.9%,100.0%,96.6%,3.4%,100.0%,96.6%,3.4%,100.0%,6.9%,0.0%,3.4%
MERCURY MINE ELEMENTARY SCHOOL,9640 N 28TH ST,PHOENIX,MARICOPA,85028,YES,RN,PUBLIC,81,95.1%,3.7%,98.8%,95.1%,3.7%,98.8%,95.1%,3.7%,98.8%,96.3%,3.7%,100.0%,98.8%,1.2%,100.0%,3.7%,2.5%,0.0%
MERIDIAN ELEMENTARY,3900 S MOUNTAIN RD,MESA,MARICOPA,85212,YES,RN,PUBLIC,94,96.8%,3.2%,100.0%,96.8%,3.2%,100.0%,95.7%,3.2%,100.0%,96.8%,3.2%,100.0%,95.7%,4.3%,100.0%,4.3%,0.0%,3.2%
MESA ARTS ACADEMY,221 W SIXTH AVE,MESA,MARICOPA,85210,NO,,CHARTER,24,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,0.0%,0.0%,0.0%
MESA VERDE ELEMENTARY SCHOOL,1661 W SAGE ST,TUCSON,PIMA,85704,NO,,PUBLIC,60,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,0.0%,0.0%,0.0%
MESA VIEW ELEMENTARY,HWY 191 & NAVAJO ROUTE 7,CHINLE,APACHE,86503,NO,,PUBLIC,48,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,0.0%,0.0%,0.0%
MESQUITE ELEMENTARY,4451 W 28TH ST,YUMA,YUMA,85364,NO,,PUBLIC,70,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,0.0%,0.0%,0.0%
MESQUITE ELEMENTARY SCHOOL,1101 E MESQUITE ST,GILBERT,MARICOPA,85296,YES,RN,PUBLIC,87,90.8%,9.2%,100.0%,89.7%,10.3%,100.0%,89.7%,10.3%,100.0%,94.3%,5.7%,100.0%,95.4%,4.6%,100.0%,12.6%,0.0%,3.4%
MESQUITE ELEMENTARY SCHOOL,9455 E RITA RD,TUCSON,PIMA,,NO,,PUBLIC,100,94.0%,5.0%,99.0%,95.0%,5.0%,100.0%,95.0%,5.0%,100.0%,96.0%,4.0%,100.0%,97.0%,3.0%,100.0%,6.0%,0.0%,3.0%
MESQUITE ELEMENTARY SCHOOL,129 N ARIZOLA RD,CASA GRANDE,PINAL,85222,YES,RN,PUBLIC,74,97.3%,1.4%,100.0%,97.3%,1.4%,100.0%,98.6%,1.4%,100.0%,98.6%,1.4%,100.0%,98.6%,1.4%,100.0%,1.4%,0.0%,1.4%
METCALF ELEMENTARY SCHOOL,905 FAIRBANKS RD,MORENCI,GREENLEE,85540,YES,RN,PUBLIC,148,97.3%,0.0%,97.3%,99.3%,0.0%,99.3%,98.6%,0.0%,98.6%,99.3%,0.0%,99.3%,100.0%,0.0%,100.0%,0.0%,0.0%,0.0%
MEXICAYOTL ACADEMY K-5,667 N 7TH AVE,TUCSON,PIMA,85705,NO,,CHARTER,21,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,0.0%,0.0%,0.0%
MEXICAYOTL CHARTER SCHOOL,2059 N GRAND AVE,NOGALES,SANTA CRUZ,85621,NO,,CHARTER,25,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,0.0%,4.0%,0.0%
MEYER MONTESSORI,2615 S DORSEY LN,TEMPE,MARICOPA,,NO,,PUBLIC,25,84.0%,N/A,100.0%,84.0%,16.0%,100.0%,84.0%,16.0%,100.0%,84.0%,16.0%,100.0%,84.0%,16.0%,100.0%,16.0%,0.0%,16.0%
MICHAEL ANDERSON SCHOOL,45 S 3RD AVE,AVONDALE,MARICOPA,85323,YES,LPN,PUBLIC,73,98.6%,0.0%,100.0%,98.6%,0.0%,100.0%,98.6%,0.0%,100.0%,98.6%,0.0%,100.0%,100.0%,0.0%,100.0%,0.0%,0.0%,0.0%
MICHAEL T. HUGHES ELEMENTARY SCHOOL,630 N HUNT DR,MESA,MARICOPA,85203,YES,RN,PUBLIC,78,85.9%,3.8%,91.0%,88.5%,3.8%,92.3%,91.0%,3.8%,94.9%,93.6%,3.8%,98.7%,98.7%,1.3%,100.0%,3.8%,0.0%,3.8%
MILES-EXPLORATORY LEARNING CENTER,1400 E BROADWAY BLVD,TUCSON,PIMA,85719,YES,RN,PUBLIC,34,97.1%,2.9%,100.0%,97.1%,2.9%,100.0%,97.1%,2.9%,100.0%,97.1%,2.9%,100.0%,97.1%,2.9%,100.0%,2.9%,0.0%,2.9%
MILESTONES CHARTER SCHOOL,4707 E ROBERT E LEE ST,PHOENIX,MARICOPA,85032,NO,,CHARTER,55,98.2%,1.8%,100.0%,98.2%,1.8%,100.0%,98.2%,1.8%,100.0%,98.2%,1.8%,100.0%,98.2%,1.8%,100.0%,1.8%,0.0%,1.8%
MILLER ELEMENTARY SCHOOL,6951 S CAMINO DE LA TIERRA,TUCSON,PIMA,85746,YES,RN,PUBLIC,75,97.3%,1.3%,100.0%,98.7%,1.3%,100.0%,98.7%,1.3%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,1.3%,0.0%,0.0%
MINGUS SPRINGS CHARTER SCHOOL,3600 N SUNSET DR,CHINO VALLEY,YAVAPAI,86323,NO,,CHARTER,< 20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MIRAGE ELEMENTARY SCHOOL,3910 W GROVERS AVE,GLENDALE,MARICOPA,85308,YES,RN,PUBLIC,96,97.9%,2.1%,100.0%,97.9%,2.1%,100.0%,97.9%,2.1%,100.0%,97.9%,2.1%,100.0%,97.9%,2.1%,100.0%,2.1%,0.0%,2.1%
MISSION MANOR ELEMENTARY SCHOOL,600 W SANTA ROSA ST,TUCSON,PIMA,85706,YES,RN,PUBLIC,72,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,0.0%,0.0%,0.0%
MISSION MONTESSORI ACADEMY,12990 E SHEA BLVD,SCOTTSDALE,MARICOPA,,NO,,CHARTER,29,69.0%,24.1%,100.0%,69.0%,27.6%,100.0%,62.1%,24.1%,100.0%,69.0%,31.0%,100.0%,75.9%,24.1%,100.0%,31.0%,0.0%,24.1%
MISSION VIEW ELEMENTARY SCHOOL,2600 S 8TH AVE,TUCSON,PIMA,85713,YES,RN,PUBLIC,38,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,97.4%,0.0%,100.0%,97.4%,0.0%,100.0%,97.4%,0.0%,97.4%,0.0%,0.0%,0.0%
MITCHELL ELEMENTARY SCHOOL,1700 N 41ST AVE,PHOENIX,MARICOPA,85009,NO,,PUBLIC,76,98.7%,N/A,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,98.7%,0.0%,100.0%,100.0%,0.0%,100.0%,0.0%,0.0%,0.0%
MOHAVE ACCELERATED ELEMENTARY EAST,945 THUMB BUTTE DR,BULLHEAD CITY,MOHAVE,86429,NO,,CHARTER,< 20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
