SCHOOL NAME,ADDRESS,CITY,COUNTY,ZIP,SCHOOL NURSE,SCHOOL NURSE TYPE,SCHOOL TYPE,ENROLLED,% IMMUNE TDAP,% EXEMPT TDAP,% COMPLIANCE TDAP,% IMMUNE MCV4,% EXEMPT MCV4,% COMPLIANCE MCV4,% IMMUNE POLIO,% EXEMPT POLIO,% COMPLIANCE POLIO,% IMMUNE MMR,% EXEMPT MMR,% COMPLIANCE MMR,% IMMUNE HEP B,% EXEMPT HEP B,% COMPLIANCE HEP B,% IMMUNE VAR,% EXEMPT VAR,% COMPLIANCE VAR,% PBE,% MEDICAL EXEMPT,% PBE ALL
SEQUOIA VILLAGE,982 FULL HOUSE LN,SHOW LOW,NAVAJO,85901,NO,,CHARTER,23,69.6%,13.0%,82.6%,69.6%,13.0%,82.6%,87.0%,13.0%,100.0%,87.0%,13.0%,100.0%,87.0%,13.0%,100.0%,87.0%,13.0%,100.0%,13.0%,0.0%,13.0%
CROWN CHARTER SCHOOL,12450 W MARYLAND AVE,LITCHFIELD PARK,MARICOPA,85340,NO,,CHARTER,<20,45.0%,0.0%,45.0%,40.0%,0.0%,40.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,0.0%,0.0%,0.0%
ARIZONA CHARTER ACADEMY,16011 N DYSART RD,SURPRISE,MARICOPA,85374,NO,,CHARTER,108,83.3%,0.0%,100.0%,83.3%,0.0%,100.0%,83.3%,0.0%,83.3%,83.3%,0.0%,83.3%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,7.4%,0.0%,7.4%
NOAH WEBSTER BASIC SCHOOL - PIMA,7301 E BASELINE RD,MESA,MARICOPA,85209,NO,,CHARTER,33,69.7%,27.3%,100.0%,66.7%,30.3%,100.0%,93.9%,6.1%,100.0%,93.9%,6.1%,100.0%,93.9%,6.1%,100.0%,97.0%,3.0%,100.0%,30.3%,0.0%,3.0%
IMAGINE SCHOOLS AT BUCKEYE,2400 SOUTH 247TH AVENUE,BUCKEYE,MARICOPA,85326,NO,,CHARTER,23,56.5%,34.8%,91.3%,56.5%,34.8%,91.3%,87.0%,8.7%,95.7%,91.3%,8.7%,100.0%,91.3%,8.7%,100.0%,91.3%,8.7%,100.0%,34.8%,0.0%,8.7%
PAN-AMERICAN ELEMENTARY CHARTER SCHOOL,8305 W THOMAS ROAD,PHOENIX,MARICOPA,85037,NO,,CHARTER,106,96.2%,0.0%,98.1%,95.3%,0.0%,97.2%,96.2%,0.0%,100.0%,99.1%,0.0%,100.0%,95.3%,0.0%,99.1%,98.1%,0.0%,98.1%,0.0%,0.0%,0.0%
CHALLENGER BASIC SCHOOL,1315 N GREENFIELD RD,GILBERT,MARICOPA,85234,NO,,CHARTER,37,73.0%,27.0%,100.0%,73.0%,27.0%,100.0%,86.5%,13.5%,100.0%,89.2%,10.8%,100.0%,89.2%,10.8%,100.0%,89.2%,10.8%,100.0%,29.7%,0.0%,10.8%
CAMELBACK ACADEMY,7634 W CAMELBACK RD,GLENDALE,MARICOPA,85303,YES,LPN,CHARTER,69,82.6%,0.0%,85.5%,79.7%,0.0%,82.6%,79.7%,0.0%,97.1%,87.0%,0.0%,100.0%,87.0%,0.0%,100.0%,97.1%,0.0%,97.1%,0.0%,0.0%,0.0%
DESERT MARIGOLD SCHOOL,6210 S 28TH ST,PHOENIX,MARICOPA,85042,NO,,CHARTER,25,28.0%,56.0%,84.0%,20.0%,60.0%,80.0%,44.0%,56.0%,100.0%,36.0%,64.0%,100.0%,48.0%,52.0%,100.0%,40.0%,60.0%,100.0%,64.0%,0.0%,48.0%
LEADING EDGE ACADEMY - GILBERT ELEMENTARY CAMPUS,717 W RAY RD,GILBERT,MARICOPA,85233,NO,,CHARTER,36,72.2%,27.8%,100.0%,72.2%,27.8%,100.0%,86.1%,13.9%,100.0%,86.1%,13.9%,100.0%,86.1%,13.9%,100.0%,86.1%,13.9%,100.0%,27.8%,0.0%,13.9%
LEADING EDGE ACADEMY - EAST MESA CAMPUS,10115 E UNIVERSITY DR,MESA,MARICOPA,85207,NO,,CHARTER,26,65.4%,0.0%,100.0%,65.4%,34.6%,100.0%,88.5%,11.5%,100.0%,80.8%,19.2%,100.0%,84.6%,15.4%,100.0%,92.3%,7.7%,100.0%,42.3%,0.0%,7.7%
ARIZONA CONSERVATORY FOR ARTS AND ACADEMICS,2820 W KELTON LN,PHOENIX,MARICOPA,85053,NO,,CHARTER,36,83.3%,16.7%,100.0%,83.3%,16.7%,100.0%,94.4%,5.6%,100.0%,94.4%,5.6%,100.0%,94.4%,5.6%,100.0%,94.4%,5.6%,100.0%,16.7%,0.0%,5.6%
IMAGINE CHARTER SCHOOL AT BELL CANYON,18052 N BLACK CANYON HWY,PHOENIX,MARICOPA,85053,NO,,CHARTER,40,82.5%,17.5%,100.0%,82.5%,17.5%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,17.5%,0.0%,0.0%
CONTINENTAL ELEMENTARY SCHOOL,1991 E WHITE HOUSE CANYON RD,GREEN VALLEY,PIMA,85614,YES,RN,PUBLIC,64,95.3%,4.7%,100.0%,95.3%,4.7%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,4.7%,0.0%,0.0%
MONTESSORI ACADEMY - PARADISE VALLEY,6050 N INVERGORDON RD,PARADISE VALLEY,MARICOPA,85253,NO,,CHARTER,<20,78.6%,21.4%,100.0%,78.6%,21.4%,100.0%,78.6%,21.4%,100.0%,71.4%,21.4%,100.0%,78.6%,21.4%,100.0%,78.6%,21.4%,100.0%,21.4%,0.0%,21.4%
VERITAS PREPARATORY ACADEMY,3102 N 56TH ST,PHOENIX,MARICOPA,85018,YES,RN,CHARTER,153,86.3%,13.1%,100.0%,85.6%,13.7%,100.0%,90.8%,9.2%,100.0%,91.5%,8.5%,100.0%,92.2%,7.8%,100.0%,93.5%,6.5%,100.0%,15.0%,1.3%,5.9%
HERITAGE ELEMENTARY SCHOOL - WEST CAMPUS,6805 N 125TH AVE,GLENDALE,MARICOPA,85307,NO,,CHARTER,107,99.1%,0.9%,100.0%,56.1%,0.9%,57.0%,94.4%,0.9%,95.3%,74.8%,25.2%,100.0%,97.2%,1.9%,99.1%,98.1%,0.9%,99.1%,3.7%,0.0%,3.7%
HEARN ACADEMY ,17606 N 7TH AVE,PHOENIX,MARICOPA,85023,YES,RN,CHARTER,76,93.4%,6.6%,100.0%,92.1%,7.9%,100.0%,97.4%,2.6%,100.0%,97.4%,2.6%,100.0%,97.4%,2.6%,100.0%,97.4%,2.6%,100.0%,7.9%,0.0%,2.6%
DOBSON ACADEMY A-BALL CHARTER SCHOOL,2207 N DOBSON RD,CHANDLER,MARICOPA,85224,NO,,CHARTER,48,68.8%,8.3%,77.1%,68.8%,8.3%,77.1%,89.6%,6.3%,95.8%,93.8%,4.2%,97.9%,93.8%,4.2%,97.9%,91.7%,4.2%,95.8%,10.4%,0.0%,4.2%
BURKE BASIC SCHOOL,131 E SOUTHERN AVE,MESA,MARICOPA,85210,YES,LPN,CHARTER,83,100.0%,0.0%,100.0%,83.1%,0.0%,100.0%,95.2%,1.2%,96.4%,98.8%,1.2%,100.0%,98.8%,1.2%,100.0%,98.8%,1.2%,100.0%,1.2%,0.0%,0.0%
CAURUS ACADEMY,41900 S 42ND AVE,PHOENIX,MARICOPA,85086,NO,,CHARTER,21,9.5%,19.0%,28.6%,14.3%,19.0%,38.1%,61.9%,19.0%,81.0%,76.2%,19.0%,95.2%,76.2%,19.0%,95.2%,76.2%,19.0%,95.2%,19.0%,0.0%,19.0%
WESTLAND SCHOOL,4141 N 67TH AVE,PHOENIX,MARICOPA,85033,NO,,CHARTER,22,54.5%,0.0%,54.5%,45.5%,0.0%,45.5%,90.9%,0.0%,90.9%,95.5%,0.0%,95.5%,95.5%,0.0%,95.5%,95.5%,0.0%,95.5%,0.0%,0.0%,0.0%
WESTLAND SCHOOL BRIGHTON CAMPUS,8632 W NORTHERN AVE,GLENDALE,MARICOPA,85305,NO,,CHARTER,25,76.0%,0.0%,76.0%,76.0%,0.0%,76.0%,92.0%,0.0%,92.0%,92.0%,0.0%,92.0%,92.0%,0.0%,92.0%,92.0%,0.0%,92.0%,0.0%,0.0%,0.0%
MISSION MONTESSORI ACADEMY,12990 E SHEA BLVD,SCOTTSDALE,MARICOPA,85259,NO,,CHARTER,<20,10.0%,25.0%,35.0%,20.0%,25.0%,45.0%,55.0%,25.0%,80.0%,60.0%,25.0%,85.0%,65.0%,25.0%,90.0%,70.0%,25.0%,95.0%,25.0%,0.0%,25.0%
HAPPY VALLEY SCHOOL - PEORIA,7140 W HAPPY VALLEY RD,PEORIA,MARICOPA,85383,YES,LPN,CHARTER,65,78.5%,21.5%,100.0%,76.9%,23.1%,100.0%,90.8%,9.2%,100.0%,92.3%,7.7%,100.0%,92.3%,7.7%,100.0%,92.3%,7.7%,100.0%,21.5%,0.0%,6.2%
SOUTH POINTE PUBLIC CHARTER ELEMENTARY,2033 E SOUTHERN AVE,PHOENIX,MARICOPA,85040,NO,,CHARTER,27,100.0%,0.0%,100.0%,59.3%,0.0%,100.0%,96.3%,0.0%,96.3%,96.3%,0.0%,96.3%,96.3%,0.0%,96.3%,96.3%,0.0%,96.3%,0.0%,0.0%,0.0%
ALTAR VALLEY MIDDLE SCHOOL,16350 W AJO RD,TUCSON,PIMA,85735,NO,,PUBLIC,58,94.8%,5.2%,100.0%,94.8%,5.2%,100.0%,98.3%,1.7%,100.0%,98.3%,1.7%,100.0%,98.3%,1.7%,100.0%,98.3%,1.7%,100.0%,6.9%,0.0%,0.0%
TRINITY CHRISTIAN SCHOOL - PRESCOTT,1212 WARRIOR WAY,PRESCOTT,YAVAPAI,86305,YES,RN,PRIVATE,46,73.9%,26.1%,100.0%,69.6%,28.3%,97.8%,84.8%,10.9%,95.7%,84.8%,10.9%,95.7%,84.8%,13.0%,97.8%,89.1%,10.9%,100.0%,30.4%,0.0%,10.9%
CAMP VERDE UNITED CHRISTIAN SCHOOL,903 W FINNIE FLAT RD,CAMP VERDE,YAVAPAI,86322,NO,,PRIVATE,<20,75.0%,18.8%,100.0%,43.8%,50.0%,100.0%,81.3%,18.8%,100.0%,81.3%,18.8%,100.0%,81.3%,18.8%,100.0%,81.3%,18.8%,100.0%,50.0%,0.0%,18.8%
SMOKETREE ELEMENTARY SCHOOL,2395 SMOKETREE AVE,LAKE HAVASU CITY,MOHAVE,86403,YES,LPN,PUBLIC,67,56.7%,7.5%,64.2%,52.2%,7.5%,59.7%,94.0%,6.0%,100.0%,98.5%,1.5%,100.0%,94.0%,6.0%,100.0%,94.0%,6.0%,100.0%,7.5%,0.0%,4.5%
HAVASUPAI ELEMENTARY SCHOOL,880 CASHMERE DR,LAKE HAVASU CITY,MOHAVE,86404,YES,LPN,PUBLIC,54,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,0.0%,0.0%,0.0%
STARLINE ELEMENTARY SCHOOL,3150 STARLINE DR,LAKE HAVASU CITY,MOHAVE,86406,YES,LPN,PUBLIC,110,77.3%,7.3%,88.2%,76.4%,10.9%,89.1%,97.3%,0.0%,97.3%,96.4%,0.0%,96.4%,92.7%,3.6%,96.4%,90.0%,10.0%,100.0%,10.9%,0.0%,4.5%
NAUTILUS ELEMENTARY SCHOOL,1425 PATRICIAN DR,LAKE HAVASU CITY,MOHAVE,86404,YES,RN,PUBLIC,54,79.6%,7.4%,88.9%,77.8%,7.4%,87.0%,90.7%,9.3%,100.0%,90.7%,9.3%,100.0%,90.7%,9.3%,100.0%,90.7%,9.3%,100.0%,9.3%,0.0%,9.3%
ORO GRANDE ELEMENTARY SCHOOL,1250 PAWNEE DR,LAKE HAVASU CITY,MOHAVE,86406,YES,RN,PUBLIC,39,92.3%,7.7%,100.0%,89.7%,10.3%,100.0%,97.4%,2.6%,100.0%,97.4%,2.6%,100.0%,97.4%,2.6%,100.0%,100.0%,0.0%,100.0%,7.7%,0.0%,2.6%
JAMAICA ELEMENTARY SCHOOL,3427 JAMAICA BLVD,LAKE HAVASU CITY,MOHAVE,86406,YES,RN,PUBLIC,63,85.7%,7.9%,95.2%,84.1%,9.5%,95.2%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,7.9%,0.0%,0.0%
BEAVER DAM ELEMENTARY SCHOOL,3436 E RIO VIRGIN RD.,LITTLEFIELD,MOHAVE,86432,NO,,PUBLIC,<20,6.3%,6.3%,25.0%,12.5%,6.3%,31.3%,75.0%,12.5%,87.5%,81.3%,6.3%,87.5%,93.8%,6.3%,100.0%,81.3%,6.3%,87.5%,6.3%,0.0%,6.3%
COTTONWOOD ELEMENTARY - 86021,185 E UNIVERSITY AVE,COLORADO CITY,MOHAVE,86021,YES,RN,PUBLIC,34,11.8%,67.6%,79.4%,11.8%,67.6%,79.4%,32.4%,67.6%,100.0%,29.4%,67.6%,97.1%,26.5%,67.6%,94.1%,32.4%,67.6%,100.0%,67.6%,0.0%,67.6%
KINGMAN MIDDLE SCHOOL,1969 DETROIT AVE,KINGMAN,MOHAVE,86401,YES,LPN,PUBLIC,247,53.4%,0.0%,53.4%,55.5%,12.6%,68.0%,87.4%,9.7%,97.2%,87.0%,10.1%,97.2%,89.1%,8.5%,97.6%,88.7%,8.1%,96.8%,14.6%,0.0%,5.7%
BLACK MOUNTAIN ELEMENTARY SCHOOL,3404 N SANTA MARIA RD,GOLDEN VALLEY,MOHAVE,86413,YES,RN,PUBLIC,51,37.3%,31.4%,68.6%,39.2%,27.5%,66.7%,76.5%,17.6%,94.1%,76.5%,17.6%,94.1%,76.5%,17.6%,94.1%,76.5%,17.6%,94.1%,27.5%,0.0%,17.6%
MOUNT TIPTON SCHOOL,16500 N PIERCE FERRY RD,DOLAN SPRINGS,MOHAVE,86441,YES,LPN,PUBLIC,21,95.2%,0.0%,95.2%,61.9%,4.8%,66.7%,95.2%,0.0%,95.2%,95.2%,0.0%,95.2%,95.2%,0.0%,95.2%,95.2%,0.0%,95.2%,0.0%,0.0%,0.0%
WHITE CLIFFS MIDDLE SCHOOL,3550 PROSPECTOR ST,KINGMAN,MOHAVE,86401,YES,RN,PUBLIC,190,65.3%,7.9%,73.2%,66.8%,7.9%,74.7%,94.2%,5.3%,99.5%,93.7%,5.8%,99.5%,93.7%,6.3%,100.0%,93.7%,6.3%,100.0%,8.4%,0.0%,5.3%
BULLHEAD CITY JR HIGH SCHOOL,1062 HANCOCK RD,BULLHEAD CITY,MOHAVE,86442,NO,,PUBLIC,231,93.9%,4.8%,99.6%,93.9%,4.8%,99.6%,96.5%,3.5%,100.0%,96.5%,3.5%,100.0%,96.5%,3.5%,100.0%,96.5%,3.0%,100.0%,5.2%,0.0%,3.0%
MOHAVE VALLEY JUNIOR HIGH SCHOOL,6565 GIRARD AVE,MOHAVE VALLEY,MOHAVE,86440,NO,,PUBLIC,138,94.9%,4.3%,99.3%,94.9%,4.3%,99.3%,96.4%,3.6%,100.0%,96.4%,3.6%,100.0%,96.4%,3.6%,100.0%,96.4%,3.6%,100.0%,4.3%,0.0%,4.3%
TRI-CITY CHRISTIAN ACADEMY,2211 W GERMANN RD,CHANDLER,MARICOPA,85286,NO,,PRIVATE,22,77.3%,22.7%,100.0%,63.6%,36.4%,100.0%,86.4%,13.6%,100.0%,77.3%,22.7%,100.0%,77.3%,22.7%,100.0%,77.3%,22.7%,100.0%,40.9%,0.0%,9.1%
"MANY FARMS COMMUNITY SCHOOL, INC - 86538",HWY 191,MANY FARMS,APACHE,86538,NO,,PUBLIC,31,93.5%,3.2%,96.8%,90.3%,3.2%,93.5%,96.8%,0.0%,96.8%,96.8%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,3.2%,0.0%,3.2%
TUCSON WALDORF SCHOOL,3605 E RIVER RD,TUCSON,PIMA,85718,NO,,PRIVATE,<20,75.0%,25.0%,100.0%,50.0%,50.0%,100.0%,66.7%,33.3%,100.0%,66.7%,33.3%,100.0%,66.7%,33.3%,100.0%,66.7%,33.3%,100.0%,50.0%,0.0%,25.0%
KINGMAN ACADEMY OF LEARNING - MIDDLE SCHOOL,3269 N HARRISON ST,KINGMAN,MOHAVE,86409,NO,,CHARTER,112,96.4%,0.0%,96.4%,83.9%,12.5%,96.4%,93.8%,3.6%,98.2%,94.6%,5.4%,100.0%,96.4%,3.6%,100.0%,97.3%,2.7%,100.0%,11.6%,0.9%,2.7%
TELESIS PREPARATORY ACADEMY,2598 STARLITE LN,LAKE HAVASU CITY,MOHAVE,86403,NO,,CHARTER,45,66.7%,31.1%,100.0%,66.7%,31.1%,100.0%,95.6%,4.4%,100.0%,95.6%,4.4%,100.0%,95.6%,4.4%,100.0%,95.6%,4.4%,100.0%,33.3%,0.0%,4.4%
MOHAVE ACCELERATED ELEMENTARY SCHOOL,625 MARINA BLVD,BULLHEAD CITY,MOHAVE,86442,NO,,CHARTER,80,98.8%,0.0%,100.0%,93.8%,5.0%,100.0%,97.5%,2.5%,100.0%,97.5%,2.5%,100.0%,97.5%,2.5%,100.0%,97.5%,2.5%,100.0%,3.8%,0.0%,3.8%
DESERT STAR ACADEMY,"5599 S HWY 95, UNIT 2",FORT MOHAVE,MOHAVE,86426,NO,,CHARTER,50,88.0%,4.0%,92.0%,86.0%,4.0%,90.0%,96.0%,4.0%,100.0%,96.0%,4.0%,100.0%,96.0%,4.0%,100.0%,96.0%,4.0%,100.0%,4.0%,0.0%,4.0%
YOUNG SCHOLARS ACADEMY,1501 E VALENCIA RD,BULLHEAD CITY,MOHAVE,86426,NO,,CHARTER,48,89.6%,2.1%,93.8%,89.6%,2.1%,93.8%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,2.1%,0.0%,0.0%
HOPE CHRISTIAN ACADEMY,1125 N DOBSON RD,CHANDLER,MARICOPA,85224,NO,,PRIVATE,<20,43.8%,56.3%,100.0%,43.8%,56.3%,100.0%,81.3%,18.8%,100.0%,81.3%,18.8%,100.0%,87.5%,12.5%,100.0%,81.3%,18.8%,100.0%,56.3%,0.0%,12.5%
WASHINGTON SCHOOL,300 W OAK ST,WINSLOW,NAVAJO,86047,NO,,PUBLIC,134,73.1%,3.0%,76.1%,73.9%,3.0%,76.9%,98.5%,1.5%,100.0%,98.5%,1.5%,100.0%,98.5%,1.5%,100.0%,97.8%,2.2%,100.0%,3.0%,0.7%,1.5%
JOSEPH CITY ELEMENTARY SCHOOL,8176 N WESTOVER ST,JOSEPH CITY,NAVAJO,86032,YES,RN,PUBLIC,33,90.9%,9.1%,100.0%,3.0%,9.1%,12.1%,48.5%,9.1%,57.6%,60.6%,9.1%,69.7%,84.8%,9.1%,93.9%,90.9%,9.1%,100.0%,6.1%,3.0%,6.1%
INDIAN WELLS ELEMENTARY,JUNCTION OF STATE ROUTE 77/15,INDIAN WELLS,NAVAJO,86031,YES,RN,PUBLIC,42,97.6%,0.0%,97.6%,97.6%,0.0%,97.6%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,0.0%,0.0%,0.0%
HOLBROOK JUNIOR HIGH SCHOOL,412 W BUFFALO ST,HOLBROOK,NAVAJO,86025,YES,RN,PUBLIC,74,90.5%,0.0%,90.5%,90.5%,0.0%,90.5%,98.6%,1.4%,100.0%,100.0%,0.0%,100.0%,97.3%,1.4%,98.6%,98.6%,1.4%,100.0%,1.4%,0.0%,0.0%
PINON MIDDLE SCHOOL,NAVAJO HWY 41,PINON,NAVAJO,86510,NO,,PUBLIC,102,91.2%,0.0%,91.2%,91.2%,0.0%,91.2%,99.0%,0.0%,99.0%,100.0%,0.0%,100.0%,98.0%,0.0%,98.0%,100.0%,0.0%,100.0%,0.0%,0.0%,0.0%
SNOWFLAKE INTERMEDIATE SCHOOL,62 WEST 2ND SOUTH,SNOWFLAKE,NAVAJO,85937,NO,,PUBLIC,144,88.9%,11.1%,100.0%,88.2%,11.8%,100.0%,90.3%,9.7%,100.0%,91.0%,9.0%,100.0%,92.4%,7.6%,100.0%,91.0%,9.0%,100.0%,9.0%,0.0%,6.3%
TAYLOR INTERMEDIATE SCHOOL,207 N 500 WEST,TAYLOR,NAVAJO,85939,NO,,PUBLIC,72,77.8%,22.2%,100.0%,77.8%,22.2%,100.0%,80.6%,19.4%,100.0%,79.2%,19.4%,100.0%,80.6%,19.4%,100.0%,83.3%,16.7%,100.0%,22.2%,2.8%,11.1%
HIGHLAND PRIMARY SCHOOL,360 W ROGERS,SNOWFLAKE,NAVAJO,85937,NO,,PUBLIC,144,88.9%,11.1%,100.0%,88.2%,11.8%,100.0%,90.3%,9.7%,100.0%,91.0%,9.0%,100.0%,92.4%,7.6%,100.0%,91.0%,9.0%,100.0%,13.9%,0.0%,13.9%
CAPPS MIDDLE SCHOOL (GR 4-6),3375 BUCKSKIN CANYON RD,HEBER,NAVAJO,85928,YES,LPN,PUBLIC,40,70.0%,5.0%,77.5%,70.0%,5.0%,77.5%,97.5%,2.5%,100.0%,97.5%,2.5%,100.0%,97.5%,2.5%,100.0%,95.0%,5.0%,100.0%,5.0%,0.0%,2.5%
SHOW LOW JUNIOR HIGH SCHOOL,761 E MCNEIL,SHOW LOW,NAVAJO,85901,NO,,PUBLIC,192,62.5%,15.1%,77.6%,61.5%,15.1%,76.6%,86.5%,7.3%,94.3%,87.5%,8.3%,95.8%,91.7%,7.3%,99.0%,91.7%,7.3%,99.0%,15.1%,1.0%,7.8%
BLUE RIDGE ELEMENTARY SCHOOL,1200 W WHITE MOUNTAIN BLVD,LAKESIDE,NAVAJO,85929,NO,,PUBLIC,120,89.2%,10.8%,100.0%,89.2%,10.8%,100.0%,89.2%,10.8%,100.0%,87.5%,12.5%,100.0%,89.2%,10.8%,100.0%,89.2%,10.8%,100.0%,11.7%,0.0%,10.8%
MOUNTAIN CHRISTIAN SCHOOL,3171 SHOW LOW LAKE RD,SHOW LOW,NAVAJO,85901,NO,,PRIVATE,<20,92.9%,7.1%,100.0%,7.1%,7.1%,14.3%,42.9%,7.1%,50.0%,57.1%,7.1%,64.3%,85.7%,7.1%,92.9%,92.9%,7.1%,100.0%,7.1%,0.0%,7.1%
CALVARY CHAPEL CHRISTIAN SCHOOL,8725 E SPEEDWAY BLVD,TUCSON,PIMA,85710,NO,,PRIVATE,<20,81.8%,18.2%,100.0%,81.8%,18.2%,100.0%,81.8%,18.2%,100.0%,90.9%,9.1%,100.0%,90.9%,9.1%,100.0%,90.9%,9.1%,100.0%,18.2%,0.0%,9.1%
GILBERT CHRISTIAN SCHOOLS - GREENFIELD,4341 S. GREENFIELD RD,GILBERT,MARICOPA,85297,NO,,PRIVATE,75,90.7%,9.3%,100.0%,69.3%,30.7%,100.0%,89.3%,10.7%,100.0%,90.7%,9.3%,100.0%,85.3%,14.7%,100.0%,89.3%,10.7%,100.0%,32.0%,0.0%,9.3%
FLAGSTAFF CHRISTIAN SCHOOL,3500 N 4TH STREET,FLAGSTAFF,COCONINO,86004,NO,,PRIVATE,30,46.7%,46.7%,93.3%,36.7%,56.7%,93.3%,86.7%,13.3%,100.0%,86.7%,13.3%,100.0%,90.0%,10.0%,100.0%,86.7%,13.3%,100.0%,56.7%,0.0%,10.0%
NEW WAY ACADEMY,5048 E OAK ST,PHOENIX,MARICOPA,85008,NO,,PRIVATE,23,78.3%,4.3%,82.6%,78.3%,4.3%,82.6%,95.7%,0.0%,95.7%,87.0%,0.0%,87.0%,91.3%,0.0%,91.3%,95.7%,0.0%,95.7%,4.3%,0.0%,0.0%
IMAGO DEI MIDDLE SCHOOL,55 N 6TH AVE,TUCSON,PIMA,85701,NO,,PRIVATE,<20,100.0%,0.0%,100.0%,94.4%,0.0%,94.4%,94.4%,0.0%,94.4%,94.4%,0.0%,94.4%,88.9%,0.0%,94.4%,83.3%,0.0%,94.4%,0.0%,0.0%,0.0%
DIETZ K-8 SCHOOL,7575 E PALMA ST,TUCSON,PIMA,85710,YES,RN,PUBLIC,53,94.3%,0.0%,94.3%,94.3%,0.0%,94.3%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,98.1%,0.0%,100.0%,0.0%,1.9%,0.0%
SAINT ANTHONY CATHOLIC SCHOOL,1400 E OWENS,SHOW LOW,NAVAJO,85901,NO,,PRIVATE,<20,71.4%,7.1%,78.6%,64.3%,14.3%,78.6%,92.9%,0.0%,92.9%,85.7%,0.0%,85.7%,85.7%,7.1%,92.9%,100.0%,0.0%,100.0%,14.3%,0.0%,0.0%
DESERT CHRISTIAN K-8 SCHOOL - E WRIGHTSTOWN RD,9415 E WRIGHTSTOWN RD,TUCSON,PIMA,85715,NO,,PRIVATE,33,78.8%,21.2%,100.0%,72.7%,27.3%,100.0%,90.9%,9.1%,100.0%,90.9%,9.1%,100.0%,93.9%,6.1%,100.0%,90.9%,9.1%,100.0%,24.2%,0.0%,6.1%
SAINT JOHNS MIDDLE SCHOOL,555 W 7TH SOUTH,SAINT JOHNS,APACHE,85936,NO,,PUBLIC,65,78.5%,21.5%,100.0%,75.4%,24.6%,100.0%,92.3%,7.7%,100.0%,92.3%,7.7%,100.0%,92.3%,7.7%,100.0%,92.3%,7.7%,100.0%,24.6%,0.0%,7.7%
NOOR ACADEMY OF ARIZONA,1130 W 23RD ST,TEMPE,MARICOPA,85282,NO,,PRIVATE,<20,66.7%,16.7%,100.0%,8.3%,16.7%,50.0%,58.3%,16.7%,100.0%,75.0%,16.7%,100.0%,83.3%,16.7%,100.0%,75.0%,16.7%,91.7%,16.7%,0.0%,16.7%
LEARNING FOUNDATION AND PERFORMING ARTS STAPLEY,851 N STAPLEY DR,MESA,MARICOPA,85203,NO,,CHARTER,33,87.9%,12.1%,100.0%,87.9%,12.1%,100.0%,90.9%,9.1%,100.0%,93.9%,6.1%,100.0%,93.9%,6.1%,100.0%,100.0%,0.0%,100.0%,12.1%,0.0%,6.1%
WINDOW ROCK ELEMENTARY SCHOOL,CHEE DODGE DR,WINDOW ROCK,APACHE,86515,NO,,PUBLIC,137,92.7%,0.0%,92.7%,92.7%,0.0%,92.7%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,0.0%,0.0%,0.0%
DRACHMAN PRIMARY MAGNET SCHOOL,1085 S 10TH AVE,TUCSON,PIMA,85701,YES,RN,PUBLIC,30,96.7%,3.3%,100.0%,96.7%,3.3%,100.0%,100.0%,0.0%,100.0%,96.7%,3.3%,100.0%,100.0%,0.0%,100.0%,96.7%,3.3%,100.0%,3.3%,0.0%,0.0%
ROUND VALLEY INTERMEDIATE SCHOOL,165 S BROWN ST,EAGAR,APACHE,85925,NO,,PUBLIC,119,92.4%,6.7%,99.2%,74.8%,10.1%,84.9%,93.3%,6.7%,100.0%,93.3%,5.9%,99.2%,94.1%,5.9%,100.0%,93.3%,6.7%,100.0%,5.9%,0.0%,5.9%
SANDERS MIDDLE SCHOOL,"I-40, HWY 191",SANDERS,APACHE,86512,NO,,PUBLIC,65,95.4%,0.0%,96.9%,92.3%,0.0%,93.8%,98.5%,0.0%,100.0%,98.5%,0.0%,100.0%,98.5%,0.0%,100.0%,100.0%,0.0%,100.0%,0.0%,0.0%,0.0%
