SCHOOL NAME,ADDRESS,CITY,COUNTY,ZIP,SCHOOL NURSE,SCHOOL NURSE TYPE,SCHOOL TYPE,ENROLLED,% IMMUNE DTAP,% EXEMPT DTAP,% COMPLIANCE DTAP,% IMMUNE POLIO,% EXEMPT POLIO,% COMPLIANCE POLIO,% IMMUNE MMR,% EXEMPT MMR,% COMPLIANCE MMR,% IMMUNE HEP B,% EXEMPT HEP B,% COMPLIANCE HEP B,% IMMUNE VAR,% EXEMPT VAR,% COMPLIANCE VAR,% PBE,% MEDICAL EXEMPT,% PBE ALL
SANTA FE ELEMENTARY SCHOOL,9880 N 77TH AVE,PEORIA,MARICOPA,85345,YES,RN,PUBLIC,76,89.5%,10.5%,100.0%,92.1%,7.9%,100.0%,89.5%,10.5%,100.0%,94.7%,5.3%,100.0%,93.4%,6.6%,100.0%,10.5%,0.0%,3.9%
PASEO VERDE ELEMENTARY SCHOOL,7880 W GREENWAY RD,PEORIA,MARICOPA,85381,YES,RN,PUBLIC,71,88.7%,11.3%,100.0%,93.0%,7.0%,100.0%,87.3%,12.7%,100.0%,93.0%,7.0%,100.0%,93.0%,7.0%,100.0%,14.1%,0.0%,4.2%
QUAIL RUN ELEMENTARY SCHOOL,4600 W CORTARO FARMS RD,TUCSON,PIMA,85742,YES,RN,PUBLIC,81,91.4%,1.2%,97.5%,92.6%,4.9%,97.5%,93.8%,0.0%,97.5%,95.1%,1.2%,97.5%,97.5%,0.0%,97.5%,4.9%,0.0%,0.0%
CHEYENNE ELEMENTARY SCHOOL - PEORIA,11806 N 87TH AVE,PEORIA,MARICOPA,85345,YES,RN,PUBLIC,66,95.5%,0.0%,95.5%,97.0%,0.0%,97.0%,92.4%,0.0%,92.4%,95.5%,0.0%,95.5%,98.5%,0.0%,98.5%,0.0%,0.0%,0.0%
FRONTIER ELEMENTARY SCHOOL,21258 N 81ST AVE,PEORIA,MARICOPA,85382,YES,RN,PUBLIC,90,91.1%,2.2%,93.3%,96.7%,2.2%,98.9%,90.0%,2.2%,92.2%,95.6%,2.2%,97.8%,97.8%,2.2%,100.0%,2.2%,0.0%,2.2%
COUNTRY MEADOWS ELEMENTARY SCHOOL,8409 N 111 TH AVE,PEORIA,MARICOPA,85345,YES,RN,PUBLIC,91,86.8%,2.2%,89.0%,92.3%,2.2%,94.5%,87.9%,2.2%,90.1%,93.4%,2.2%,95.6%,94.5%,2.2%,96.7%,3.3%,0.0%,2.2%
COYOTE HILLS ELEMENTARY SCHOOL,21180 N 87TH AVE,PEORIA,MARICOPA,85382,YES,RN,PUBLIC,76,92.1%,6.6%,98.7%,88.2%,6.6%,94.7%,88.2%,6.6%,94.7%,89.5%,6.6%,96.1%,92.1%,6.6%,98.7%,6.6%,0.0%,6.6%
ZUNI HILLS ELEMENTARY SCHOOL,10851 W WILLIAMS RD,PEORIA,MARICOPA,85373,YES,RN,PUBLIC,93,92.5%,5.4%,97.8%,94.6%,4.3%,98.9%,91.4%,5.4%,96.8%,92.5%,5.4%,100.0%,96.8%,3.2%,100.0%,5.4%,0.0%,3.2%
PARKRIDGE ELEMENTARY,9970 W BEARDSLEY RD,PEORIA,MARICOPA,85382,YES,RN,PUBLIC,106,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,0.0%,0.0%,0.0%
VISTANCIA ELEMENTARY SCHOOL,30009 N SUNSET POINT,PEORIA,MARICOPA,85383,YES,RN,PUBLIC,98,95.9%,4.1%,100.0%,94.9%,4.1%,99.0%,87.8%,4.1%,91.8%,94.9%,5.1%,100.0%,95.9%,4.1%,100.0%,5.1%,0.0%,4.1%
LAKE PLEASANT ELEMENTARY,31501 N WESTLAND RD,PEORIA,MARICOPA,85383,YES,RN,PUBLIC,130,79.2%,3.1%,82.3%,68.5%,5.4%,73.8%,83.1%,3.1%,86.2%,63.8%,4.6%,75.4%,93.1%,6.9%,100.0%,5.4%,0.0%,0.0%
PEORIA TRADITIONAL SCHOOL,21180 N 87TH AVE,PEORIA,MARICOPA,85382,YES,RN,PUBLIC,33,81.8%,9.1%,90.9%,75.8%,9.1%,84.8%,81.8%,9.1%,90.9%,84.8%,9.1%,93.9%,90.9%,9.1%,100.0%,12.1%,0.0%,9.1%
SUNSET HEIGHTS ELEMENTARY SCHOOL-85382,9687 W ADAM AVE,PEORIA,MARICOPA,85382,YES,RN,PUBLIC,109,92.7%,2.8%,95.4%,96.3%,2.8%,99.1%,92.7%,2.8%,95.4%,97.2%,2.8%,100.0%,97.2%,2.8%,100.0%,2.8%,0.0%,2.8%
COYOTE TRAIL ELEMENTARY SCHOOL,8000 N SILVERBELL RD,TUCSON,PIMA,85743,NO,,PUBLIC,81,96.3%,2.5%,100.0%,97.5%,1.2%,100.0%,97.5%,2.5%,100.0%,98.8%,1.2%,100.0%,98.8%,1.2%,100.0%,2.5%,0.0%,1.2%
GILBERT ELEMENTARY SCHOOL,175 W ELLIOT RD,GILBERT,MARICOPA,85233,YES,RN,PUBLIC,112,93.8%,4.5%,100.0%,95.5%,4.5%,100.0%,94.6%,4.5%,100.0%,96.4%,2.7%,100.0%,97.3%,2.7%,100.0%,4.5%,0.0%,2.7%
GREENFIELD ELEMENTARY SCHOOL,2550 E ELLIOT RD,GILBERT,MARICOPA,85234,YES,RN,PUBLIC,121,95.0%,4.1%,100.0%,95.0%,4.1%,100.0%,95.9%,4.1%,100.0%,95.9%,3.3%,100.0%,96.7%,3.3%,100.0%,4.1%,0.0%,2.5%
PATTERSON ELEMENTARY SCHOOL,1211 E GUADALUPE RD,GILBERT,MARICOPA,85234,YES,RN,PUBLIC,92,89.1%,7.6%,98.9%,91.3%,7.6%,98.9%,89.1%,8.7%,98.9%,93.5%,4.3%,98.9%,94.6%,5.4%,100.0%,9.8%,0.0%,5.4%
NEELY TRADITIONAL ACADEMY,500 E HOUSTON AVENUE,GILBERT,MARICOPA,85234,YES,RN,PUBLIC,103,90.3%,8.7%,100.0%,90.3%,8.7%,100.0%,90.3%,8.7%,100.0%,90.3%,7.8%,99.0%,92.2%,7.8%,100.0%,8.7%,0.0%,7.8%
PIONEER ELEMENTARY SCHOOL-85234,1535 N GREENFIELD RD,GILBERT,MARICOPA,85234,YES,RN,PUBLIC,47,95.7%,0.0%,95.7%,83.0%,12.8%,95.7%,85.1%,12.8%,97.9%,95.7%,4.3%,100.0%,95.7%,4.3%,100.0%,12.8%,0.0%,0.0%
ISLANDS ELEMENTARY SCHOOL,245 S MCQUEEN RD,GILBERT,MARICOPA,85233,YES,RN,PUBLIC,74,86.5%,10.8%,100.0%,86.5%,10.8%,100.0%,86.5%,12.2%,100.0%,87.8%,12.2%,100.0%,89.2%,10.8%,100.0%,12.2%,0.0%,8.1%
PICTURE ROCKS ELEMENTARY SCHOOL,5875 N SANDERS RD,TUCSON,PIMA,85743,NO,,PUBLIC,64,87.5%,1.6%,89.1%,85.9%,3.1%,89.1%,87.5%,3.1%,90.6%,87.5%,3.1%,90.6%,92.2%,1.6%,93.8%,3.1%,0.0%,1.6%
BURK ELEMENTARY SCHOOL,545 N BURK ST,GILBERT,MARICOPA,85234,YES,RN,PUBLIC,75,89.3%,8.0%,100.0%,92.0%,8.0%,100.0%,90.7%,9.3%,100.0%,90.7%,8.0%,98.7%,93.3%,6.7%,100.0%,9.3%,1.3%,6.7%
VAL VISTA LAKES ELEMENTARY SCHOOL,1030 N BLUE GROTTO DR,GILBERT,MARICOPA,85234,YES,RN,PUBLIC,65,87.7%,10.8%,100.0%,89.2%,0.0%,100.0%,89.2%,10.8%,100.0%,89.2%,10.8%,100.0%,89.2%,10.8%,100.0%,10.8%,0.0%,0.0%
MESQUITE ELEMENTARY SCHOOL - GILBERT,1101 E MESQUITE ST,GILBERT,MARICOPA,85296,YES,RN,PUBLIC,75,96.0%,2.7%,98.7%,96.0%,2.7%,98.7%,96.0%,2.7%,98.7%,96.0%,2.7%,98.7%,96.0%,2.7%,98.7%,2.7%,0.0%,2.7%
HARRIS ELEMENTARY SCHOOL,1820 S HARRIS DR,MESA,MARICOPA,85204,YES,RN,PUBLIC,46,93.5%,4.3%,97.8%,95.7%,2.2%,97.8%,91.3%,6.5%,97.8%,91.3%,4.3%,95.7%,100.0%,0.0%,100.0%,6.5%,0.0%,0.0%
PLAYA DEL REY ELEMENTARY SCHOOL,550 N HORNE,GILBERT,MARICOPA,85233,YES,RN,PUBLIC,81,92.6%,4.9%,100.0%,93.8%,4.9%,100.0%,93.8%,4.9%,98.8%,93.8%,4.9%,100.0%,95.1%,4.9%,100.0%,4.9%,0.0%,4.9%
TOWNE MEADOWS ELEMENTARY SCHOOL,1101 N RECKER RD,HIGLEY,MARICOPA,85234,YES,RN,PUBLIC,93,93.5%,3.2%,100.0%,95.7%,3.2%,100.0%,95.7%,4.3%,100.0%,96.8%,2.2%,100.0%,98.9%,1.1%,100.0%,5.4%,0.0%,1.1%
SONOMA RANCH ELEMENTARY SCHOOL,601 N BISCAYNE DR,GILBERT,MARICOPA,85233,YES,RN,PUBLIC,65,95.4%,3.1%,100.0%,95.4%,3.1%,100.0%,96.9%,3.1%,100.0%,98.5%,1.5%,100.0%,98.5%,1.5%,100.0%,3.1%,0.0%,3.1%
SUPERSTITION SPRINGS ELEMENTARY,7125 E MONTEREY AVE,MESA,MARICOPA,85209,YES,RN,PUBLIC,117,92.3%,6.8%,100.0%,92.3%,6.8%,100.0%,92.3%,6.8%,100.0%,93.2%,6.8%,100.0%,94.0%,6.0%,100.0%,6.8%,0.0%,6.8%
FINLEY FARMS ELEMENTARY,375 S COLUMBUS DR,GILBERT,MARICOPA,85296,YES,RN,PUBLIC,100,91.0%,4.0%,97.0%,92.0%,4.0%,97.0%,93.0%,4.0%,97.0%,94.0%,3.0%,98.0%,96.0%,3.0%,99.0%,4.0%,0.0%,3.0%
TWIN PEAKS ELEMENTARY SCHOOL,7995 W TWIN PEAKS RD,TUCSON,PIMA,85743,YES,RN,PUBLIC,85,95.3%,0.0%,95.3%,95.3%,0.0%,95.3%,95.3%,0.0%,95.3%,95.3%,0.0%,95.3%,98.8%,0.0%,98.8%,0.0%,0.0%,0.0%
OAK TREE ELEMENTARY,505 W HOUSTON,GILBERT,MARICOPA,85233,YES,RN,PUBLIC,44,100.0%,0.0%,100.0%,97.7%,0.0%,97.7%,95.5%,0.0%,97.7%,100.0%,0.0%,100.0%,97.7%,0.0%,97.7%,0.0%,0.0%,0.0%
SETTLERS POINT ELEMENTARY,423 E SETTLERS POINT,GILBERT,MARICOPA,85296,YES,RN,PUBLIC,86,96.5%,2.3%,100.0%,97.7%,2.3%,100.0%,97.7%,2.3%,100.0%,97.7%,2.3%,100.0%,97.7%,2.3%,100.0%,2.3%,0.0%,2.3%
CAROL RAE RANCH ELEMENTARY,3777 E HOUSTON AVE,GILBERT,MARICOPA,85234,YES,RN,PUBLIC,86,95.3%,4.7%,100.0%,95.3%,4.7%,100.0%,95.3%,4.7%,100.0%,95.3%,4.7%,100.0%,96.5%,3.5%,100.0%,4.7%,0.0%,3.5%
BOULDER CREEK ELEMENTARY - 85212,8045 E PORTOBELLO AVE,MESA,MARICOPA,85212,YES,RN,PUBLIC,72,91.7%,6.9%,100.0%,93.1%,6.9%,100.0%,93.1%,6.9%,100.0%,94.4%,5.6%,100.0%,97.2%,2.8%,100.0%,6.9%,0.0%,5.6%
ASHLAND ELEMENTARY,1945 S ASHLAND RANCH,GILBERT,MARICOPA,85295,YES,RN,PUBLIC,97,86.6%,6.2%,92.8%,85.6%,6.2%,91.8%,87.6%,6.2%,93.8%,94.8%,3.1%,97.9%,95.9%,3.1%,99.0%,6.2%,0.0%,2.1%
AUGUSTA RANCH ELEMENTARY,9430 E NEVILLE AVE,MESA,MARICOPA,85209,YES,RN,PUBLIC,127,92.1%,5.5%,97.6%,92.9%,4.7%,97.6%,92.9%,4.7%,97.6%,94.5%,5.5%,100.0%,96.1%,3.9%,100.0%,6.3%,0.0%,4.7%
CANYON RIM ELEMENTARY,3045 S CANYON RIM,MESA,MARICOPA,85212,YES,RN,PUBLIC,104,88.5%,9.6%,100.0%,88.5%,10.6%,100.0%,88.5%,10.6%,99.0%,91.3%,8.7%,100.0%,91.3%,8.7%,100.0%,10.6%,0.0%,9.6%
SPECTRUM ELEMENTARY,2846 S SPECTRUM WAY,GILBERT,MARICOPA,85295,YES,RN,PUBLIC,62,95.2%,3.2%,100.0%,95.2%,3.2%,100.0%,91.9%,4.8%,98.4%,96.8%,3.2%,100.0%,96.8%,3.2%,100.0%,4.8%,0.0%,3.2%
MERIDIAN ELEMENTARY,3900 S MOUNTAIN RD,MESA,MARICOPA,85212,YES,RN,PUBLIC,92,98.9%,0.0%,98.9%,100.0%,0.0%,100.0%,98.9%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,0.0%,0.0%,0.0%
HIGHLAND PARK ELEMENTARY,230 N COLE DR,GILBERT,MARICOPA,85234,YES,RN,PUBLIC,104,87.5%,11.5%,99.0%,87.5%,11.5%,99.0%,89.4%,9.6%,99.0%,94.2%,5.8%,100.0%,95.2%,4.8%,100.0%,11.5%,0.0%,4.8%
BORTON PRIMARY MAGNET SCHOOL,700 E 22ND ST,TUCSON,PIMA,85713,YES,RN,PUBLIC,42,85.7%,2.4%,88.1%,88.1%,0.0%,88.1%,88.1%,0.0%,88.1%,95.2%,0.0%,95.2%,97.6%,0.0%,97.6%,2.4%,7.1%,0.0%
RATTLESNAKE RIDGE ELEMENTARY,8500 N CONTINENTAL LOOP DR,TUCSON,PIMA,85743,YES,RN,PUBLIC,67,91.0%,9.0%,100.0%,92.5%,0.0%,92.5%,91.0%,0.0%,91.0%,95.5%,0.0%,95.5%,97.0%,0.0%,97.0%,9.0%,0.0%,0.0%
QUARTZ HILL ELEMENTARY,3680 S QUARTZ ST,GILBERT,MARICOPA,85297,YES,RN,PUBLIC,58,93.1%,1.7%,98.3%,93.1%,1.7%,98.3%,93.1%,1.7%,98.3%,93.1%,1.7%,98.3%,93.1%,1.7%,94.8%,1.7%,0.0%,1.7%
COCHISE ELEMENTARY SCHOOL - SCOTTSDALE,9451 N 84TH ST,SCOTTSDALE,MARICOPA,85258,YES,RN,PUBLIC,106,95.3%,4.7%,100.0%,95.3%,4.7%,100.0%,94.3%,5.7%,100.0%,95.3%,4.7%,100.0%,97.2%,2.8%,100.0%,5.7%,0.0%,2.8%
TAVAN ELEMENTARY SCHOOL,4610 E OSBORN RD,PHOENIX,MARICOPA,85018,YES,RN,PUBLIC,95,97.9%,2.1%,100.0%,97.9%,2.1%,100.0%,97.9%,2.1%,100.0%,95.8%,4.2%,100.0%,97.9%,2.1%,100.0%,4.2%,0.0%,2.1%
KIVA ELEMENTARY SCHOOL,6911 E MCDONALD DR,PARADISE VALLEY,MARICOPA,85253,YES,RN,PUBLIC,83,92.8%,7.2%,100.0%,92.8%,7.2%,100.0%,91.6%,7.2%,100.0%,90.4%,8.4%,100.0%,94.0%,6.0%,100.0%,9.6%,2.4%,4.8%
ECHO CANYON K-8 - SCOTTSDALE,4330 NORTH 62ND STREET,SCOTTSDALE,MARICOPA,85251,YES,RN,PUBLIC,35,94.3%,5.7%,100.0%,94.3%,5.7%,100.0%,94.3%,5.7%,100.0%,94.3%,5.7%,100.0%,94.3%,5.7%,100.0%,5.7%,0.0%,5.7%
TONALEA ELEMENTARY SCHOOL,6720 E CONTINENTAL DR,SCOTTSDALE,MARICOPA,85257,YES,RN,PRIVATE,49,87.8%,0.0%,87.8%,87.8%,0.0%,87.8%,87.8%,0.0%,87.8%,87.8%,0.0%,87.8%,89.8%,0.0%,89.8%,0.0%,0.0%,0.0%
PIMA ELEMENTARY SCHOOL,8330 E OSBORN RD,SCOTTSDALE,MARICOPA,85251,YES,RN,PUBLIC,61,95.1%,3.3%,98.4%,95.1%,3.3%,98.4%,95.1%,3.3%,98.4%,96.7%,3.3%,100.0%,96.7%,3.3%,100.0%,3.3%,0.0%,3.3%
HOPI ELEMENTARY SCHOOL,5110 E LAFAYETTE BLVD,PHOENIX,MARICOPA,85018,YES,RN,PUBLIC,122,87.7%,5.7%,93.4%,86.9%,5.7%,92.6%,90.2%,5.7%,95.9%,90.2%,4.9%,95.1%,93.4%,5.7%,99.2%,5.7%,0.0%,4.9%
GLADDEN FARMS ELEMENTARY SCHOOL,11745 W GLADDEN FARMS DR.,MARANA,PIMA,85653,NO,,PUBLIC,104,95.2%,4.8%,100.0%,97.1%,2.9%,100.0%,96.2%,3.8%,100.0%,98.1%,1.9%,100.0%,99.0%,1.0%,100.0%,4.8%,0.0%,0.0%
NAVAJO ELEMENTARY SCHOOL,7501 E OAK ST,SCOTTSDALE,MARICOPA,85257,YES,RN,PUBLIC,74,89.2%,8.1%,97.3%,89.2%,8.1%,97.3%,87.8%,9.5%,97.3%,93.2%,5.4%,98.6%,91.9%,8.1%,100.0%,9.5%,0.0%,5.4%
HOHOKAM ELEMENTARY SCHOOL,8451 E OAK ST,SCOTTSDALE,MARICOPA,85257,YES,RN,PUBLIC,88,90.9%,4.5%,95.5%,90.9%,5.7%,96.6%,92.0%,3.4%,95.5%,93.2%,5.7%,98.9%,95.5%,4.5%,100.0%,5.7%,0.0%,2.3%
PUEBLO ELEMENTARY SCHOOL,6320 N 82ND ST,SCOTTSDALE,MARICOPA,,YES,RN,CHARTER,77,97.4%,2.6%,100.0%,97.4%,2.6%,100.0%,96.1%,2.6%,98.7%,98.7%,0.0%,98.7%,96.1%,0.0%,98.7%,2.6%,2.6%,2.6%
CHEROKEE ELEMENTARY SCHOOL,8801 N 56TH ST,SCOTTSDALE,MARICOPA,85253,YES,RN,PUBLIC,113,85.0%,9.7%,94.7%,85.0%,9.7%,94.7%,87.6%,8.0%,95.6%,88.5%,9.7%,98.2%,93.8%,6.2%,100.0%,10.6%,0.0%,0.0%
LAGUNA ELEMENTARY SCHOOL,10475 E LAKEVIEW DR,SCOTTSDALE,MARICOPA,85258,YES,RN,PUBLIC,61,55.7%,1.6%,57.4%,54.1%,1.6%,55.7%,63.9%,1.6%,65.6%,83.6%,1.6%,85.2%,88.5%,1.6%,90.2%,1.6%,1.6%,1.6%
SEQUOYA ELEMENTARY SCHOOL,11808 N 64TH ST,SCOTTSDALE,MARICOPA,85254,YES,RN,PUBLIC,88,85.2%,14.8%,100.0%,84.1%,15.9%,100.0%,86.4%,13.6%,100.0%,90.9%,9.1%,100.0%,93.2%,6.8%,100.0%,17.0%,0.0%,8.0%
REDFIELD ELEMENTARY SCHOOL,9181 E REDFIELD RD,SCOTTSDALE,MARICOPA,85260,YES,RN,PUBLIC,63,96.8%,3.2%,100.0%,96.8%,3.2%,100.0%,96.8%,3.2%,100.0%,96.8%,3.2%,100.0%,96.8%,3.2%,100.0%,3.2%,0.0%,0.0%
CHEYENNE TRADITIONAL ELEMENTARY SCHOOL - SCOTTSDALE,13636 N 100TH ST,SCOTTSDALE,MARICOPA,85260,YES,RN,PUBLIC,96,96.9%,2.1%,100.0%,94.8%,2.1%,99.0%,95.8%,2.1%,99.0%,94.8%,2.1%,99.0%,96.9%,2.1%,99.0%,2.1%,0.0%,1.0%
CENTENNIAL ELEMENTARY SCHOOL,2200 W WETMORE RD,TUCSON,PIMA,85705,NO,,PUBLIC,59,94.9%,5.1%,100.0%,94.9%,5.1%,100.0%,94.9%,5.1%,100.0%,94.9%,5.1%,100.0%,94.9%,5.1%,100.0%,5.1%,0.0%,5.1%
ANASAZI ELEMENTARY,12121 N 124TH ST,SCOTTSDALE,MARICOPA,85259,YES,RN,PUBLIC,59,91.5%,5.1%,96.6%,91.5%,5.1%,96.6%,91.5%,5.1%,96.6%,91.5%,6.8%,98.3%,93.2%,5.1%,98.3%,6.8%,0.0%,3.4%
DESERT CANYON ELEMENTARY,10203 E MCDOWELL MOUNTAIN RANCH RD,SCOTTSDALE,MARICOPA,85255,YES,RN,PUBLIC,82,92.7%,7.3%,100.0%,92.7%,7.3%,100.0%,92.7%,7.3%,100.0%,90.2%,9.8%,100.0%,93.9%,6.1%,100.0%,11.0%,0.0%,3.7%
COPPER RIDGE SCHOOL,10101 E THOMPSON PEAK PKWY,SCOTTSDALE,MARICOPA,85255,YES,RN,PUBLIC,39,87.2%,12.8%,100.0%,82.1%,17.9%,100.0%,84.6%,15.4%,100.0%,87.2%,12.8%,100.0%,92.3%,7.7%,100.0%,17.9%,2.6%,2.6%
HOMER DAVIS ELEMENTARY SCHOOL,4250 N ROMERO RD,TUCSON,PIMA,85705,NO,,PUBLIC,57,96.5%,3.5%,100.0%,96.5%,3.5%,100.0%,94.7%,3.5%,100.0%,96.5%,3.5%,100.0%,94.7%,3.5%,98.2%,3.5%,0.0%,3.5%
HIGLEY TRADITIONAL ACADEMY,3391 E VEST AVE,GILBERT,MARICOPA,85295,NO,,PUBLIC,79,89.9%,10.1%,100.0%,89.9%,10.1%,100.0%,89.9%,10.1%,100.0%,93.7%,6.3%,100.0%,92.4%,7.6%,100.0%,10.1%,0.0%,6.3%
CORONADO ELEMENTARY SCHOOL,4333 S DE ANZA BLVD,GILBERT,MARICOPA,85297,NO,,PUBLIC,87,93.1%,6.9%,100.0%,93.1%,6.9%,100.0%,93.1%,6.9%,100.0%,96.6%,3.4%,100.0%,95.4%,4.6%,100.0%,6.9%,0.0%,3.4%
SAN TAN ELEMENTARY,3443 E CALISTOGA DR,GILBERT,MARICOPA,85297,NO,,PUBLIC,125,97.6%,2.4%,100.0%,97.6%,2.4%,100.0%,97.6%,2.4%,100.0%,96.8%,2.4%,100.0%,97.6%,2.4%,100.0%,2.4%,0.0%,2.4%
POWER RANCH ELEMENTARY,4351 S RANCH HOUSE PARKWAY,GILBERT,MARICOPA,85297,NO,,PUBLIC,88,92.0%,8.0%,100.0%,93.2%,6.8%,100.0%,92.0%,8.0%,100.0%,92.0%,8.0%,100.0%,96.6%,3.4%,100.0%,9.1%,0.0%,6.8%
GATEWAY POINTE ELEMENTARY,2069 S DELATORRE DR,HIGLEY,MARICOPA,85236,NO,,PUBLIC,99,94.9%,5.1%,100.0%,94.9%,5.1%,100.0%,94.9%,5.1%,100.0%,94.9%,5.1%,100.0%,97.0%,3.0%,100.0%,5.1%,0.0%,1.0%
CORTINA ELEMENTARY,19680 S 188TH ST,QUEEN CREEK,MARICOPA,85242,NO,,PUBLIC,91,92.3%,7.7%,100.0%,92.3%,7.7%,100.0%,90.1%,9.9%,100.0%,92.3%,7.7%,100.0%,92.3%,7.7%,100.0%,11.0%,0.0%,6.6%
CHAPARRAL ELEMENTARY SCHOOL-85295,3380 E FRYE RD,GILBERT,MARICOPA,85295,NO,,PUBLIC,103,89.3%,7.8%,100.0%,90.3%,7.8%,100.0%,92.2%,7.8%,100.0%,96.1%,3.9%,100.0%,95.1%,4.9%,100.0%,7.8%,0.0%,3.9%
CENTENNIAL ELEMENTARY SCHOOL,3507 S RANCH HOUSE PKWY,GILBERT,MARICOPA,85297,NO,,PUBLIC,104,86.5%,13.5%,100.0%,85.6%,14.4%,100.0%,92.3%,7.7%,100.0%,89.4%,10.6%,100.0%,91.3%,8.7%,100.0%,14.4%,0.0%,4.8%
BRIDGES ELEMENTARY SCHOOL,5205 S SOBOBA ST,GILBERT,MARICOPA,85298,YES,LPN,PUBLIC,98,90.8%,9.2%,100.0%,89.8%,9.2%,100.0%,90.8%,9.2%,100.0%,91.8%,8.2%,100.0%,91.8%,8.2%,100.0%,11.2%,0.0%,7.1%
WALTER DOUGLAS ELEMENTARY SCHOOL,3302 N FLOWING WELLS RD,TUCSON,PIMA,85705,NO,,PUBLIC,87,97.7%,1.1%,100.0%,97.7%,1.1%,100.0%,98.9%,1.1%,100.0%,98.9%,1.1%,100.0%,98.9%,1.1%,100.0%,1.1%,0.0%,1.1%
FIRESIDE ELEMENTARY SCHOOL,3725 E LONE CACTUS DR,PHOENIX,MARICOPA,85050,YES,RN,PUBLIC,99,94.9%,4.0%,99.0%,94.9%,4.0%,99.0%,92.9%,4.0%,97.0%,93.9%,4.0%,98.0%,96.0%,4.0%,100.0%,4.0%,4.0%,4.0%
CAMPO BELLO ELEMENTARY SCHOOL,2625 E GROVES AVE,PHOENIX,MARICOPA,85032,YES,RN,PUBLIC,83,96.4%,2.4%,98.8%,96.4%,2.4%,98.8%,96.4%,2.4%,98.8%,96.4%,2.4%,98.8%,96.4%,2.4%,98.8%,2.4%,0.0%,2.4%
NORTH RANCH ELEMENTARY SCHOOL,16406 N 61ST PL,SCOTTSDALE,MARICOPA,85254,YES,RN,PUBLIC,54,96.3%,3.7%,100.0%,94.4%,5.6%,100.0%,92.6%,7.4%,100.0%,94.4%,5.6%,100.0%,96.3%,3.7%,100.0%,7.4%,0.0%,3.7%
EAGLE RIDGE ELEMENTARY SCHOOL - PHONEIX,19801 N 13TH ST,PHOENIX,MARICOPA,85024,YES,RN,PUBLIC,57,93.0%,1.8%,94.7%,94.7%,1.8%,96.5%,89.5%,1.8%,91.2%,93.0%,1.8%,94.7%,96.5%,1.8%,98.2%,1.8%,0.0%,1.8%
HIDDEN HILLS ELEMENTARY SCHOOL,1919 E SHARON DR,PHOENIX,MARICOPA,85022,YES,RN,PUBLIC,38,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,0.0%,0.0%,0.0%
QUAIL RUN ELEMENTARY SCHOOL,3303 E UTOPIA RD,PHOENIX,MARICOPA,85050,YES,RN,PUBLIC,85,89.4%,8.2%,100.0%,88.2%,8.2%,100.0%,89.4%,7.1%,100.0%,92.9%,5.9%,100.0%,94.1%,4.7%,98.8%,8.2%,0.0%,5.9%
CACTUS VIEW ELEMENTARY SCHOOL,17602 N CENTRAL AVE,PHOENIX,MARICOPA,85022,YES,RN,PUBLIC,64,95.3%,4.7%,100.0%,95.3%,4.7%,100.0%,89.1%,7.8%,96.9%,95.3%,3.1%,98.4%,98.4%,1.6%,100.0%,7.8%,0.0%,3.1%
J  ROBERT HENDRICKS ELEMENTARY SCHOOL,3400 W ORANGE GROVE RD,TUCSON,PIMA,85741,NO,,PUBLIC,85,96.5%,0.0%,97.6%,98.8%,0.0%,98.8%,95.3%,0.0%,96.5%,96.5%,0.0%,98.8%,98.8%,0.0%,98.8%,0.0%,0.0%,0.0%
COPPER CANYON ELEMENTARY SCHOOL,17650 N 54TH ST,SCOTTSDALE,MARICOPA,85254,YES,RN,PUBLIC,73,90.4%,6.8%,97.3%,90.4%,6.8%,97.3%,90.4%,6.8%,97.3%,87.7%,6.8%,94.5%,93.2%,6.8%,100.0%,6.8%,0.0%,5.5%
SONORAN SKY ELEMENTARY SCHOOL-85260,12990 N 75TH ST,SCOTTSDALE,MARICOPA,85260,YES,RN,PUBLIC,83,92.8%,7.2%,100.0%,92.8%,7.2%,100.0%,91.6%,7.2%,100.0%,92.8%,7.2%,100.0%,94.0%,6.0%,100.0%,8.4%,0.0%,7.2%
DESERT SHADOWS ELEMENTARY SCHOOL,5902 E SWEETWATER AVE,SCOTTSDALE,MARICOPA,85254,YES,RN,PUBLIC,70,97.1%,2.9%,100.0%,97.1%,2.9%,100.0%,97.1%,2.9%,100.0%,95.7%,2.9%,100.0%,97.1%,2.9%,100.0%,2.9%,0.0%,2.9%
WILDFIRE ELEMENTARY,3997 E LOCKWOOD DR,PHOENIX,MARICOPA,85050,YES,RN,PUBLIC,49,91.8%,8.2%,100.0%,91.8%,8.2%,100.0%,93.9%,6.1%,100.0%,91.8%,8.2%,100.0%,93.9%,6.1%,100.0%,8.2%,0.0%,6.1%
