SCHOOL NAME,ADDRESS,CITY,COUNTY,ZIP,SCHOOL NURSE,SCHOOL NURSE TYPE,SCHOOL TYPE,ENROLLED,% IMMUNE TDAP,% EXEMPT TDAP,% COMPLIANCE TDAP,% IMMUNE MCV4,% EXEMPT MCV4,% COMPLIANCE MCV4,% IMMUNE POLIO,% EXEMPT POLIO,% COMPLIANCE POLIO,% IMMUNE MMR,% EXEMPT MMR,% COMPLIANCE MMR,% IMMUNE HEP B,% EXEMPT HEP B,% COMPLIANCE HEP B,% IMMUNE VAR,% EXEMPT VAR,% COMPLIANCE VAR,% PBE,% MEDICAL EXEMPT,% PBE ALL
PAPAGO SCHOOL,2013 N 36TH ST,PHOENIX,MARICOPA,85008,YES,RN,PUBLIC,82,90.2%,0.0%,98.8%,82.9%,1.2%,85.4%,90.2%,1.2%,92.7%,98.8%,1.2%,100.0%,98.8%,1.2%,100.0%,98.8%,1.2%,100.0%,1.2%,0.0%,0.0%
BILTMORE PREPARATORY ACADEMY,4601 N 34TH ST,PHOENIX,MARICOPA,85018,YES,LPN,PUBLIC,49,36.7%,6.1%,93.9%,55.1%,6.1%,61.2%,93.9%,6.1%,100.0%,93.9%,6.1%,100.0%,93.9%,6.1%,100.0%,93.9%,6.1%,100.0%,6.1%,0.0%,6.1%
DREXEL ELEMENTARY SCHOOL,801 E DREXEL RD,TUCSON,PIMA,85706,YES,RN,PUBLIC,57,86.0%,1.8%,91.2%,86.0%,1.8%,91.2%,98.2%,1.8%,100.0%,98.2%,1.8%,100.0%,98.2%,1.8%,100.0%,98.2%,1.8%,100.0%,1.8%,0.0%,1.8%
EXCELENCIA SCHOOL,2181 E MCDOWELL RD,PHOENIX,MARICOPA,85006,YES,LPN,PUBLIC,59,96.6%,0.0%,96.6%,96.6%,0.0%,96.6%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,0.0%,0.0%,0.0%
PORFIRIO H. GONZALES ELEMENTARY SCHOOL,9401 W GARFIELD ST,TOLLESON,MARICOPA,85353,YES,LPN,PUBLIC,88,94.3%,4.5%,98.9%,94.3%,4.5%,98.9%,97.7%,2.3%,100.0%,97.7%,2.3%,100.0%,96.6%,2.3%,98.9%,98.9%,1.1%,100.0%,4.5%,1.1%,1.1%
ARIZONA DESERT ELEMENTARY SCHOOL,8803 W VAN BUREN ST,TOLLESON,MARICOPA,85353,YES,RN,PUBLIC,70,84.3%,1.4%,85.7%,84.3%,1.4%,85.7%,98.6%,1.4%,100.0%,98.6%,1.4%,100.0%,98.6%,1.4%,100.0%,98.6%,1.4%,100.0%,1.4%,0.0%,1.4%
SHEELY FARMS ELEMENTARY SCHOOL,9450 W ENCANTO BLVD,PHOENIX,MARICOPA,85037,YES,RN,PUBLIC,60,95.0%,3.3%,100.0%,95.0%,3.3%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,3.3%,0.0%,0.0%
DESERT OASIS ELEMENTARY SCHOOL-85037,8802 W MCDOWELL RD,PHOENIX,MARICOPA,85037,NO,,PUBLIC,69,79.7%,2.9%,82.6%,79.7%,2.9%,82.6%,97.1%,2.9%,100.0%,97.1%,2.9%,100.0%,97.1%,2.9%,100.0%,97.1%,2.9%,100.0%,2.9%,0.0%,0.0%
ARTHUR M HAMILTON SCHOOL,2020 W DURANGO,PHOENIX,MARICOPA,85009,NO,,PUBLIC,21,95.2%,0.0%,100.0%,95.2%,0.0%,95.2%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,0.0%,0.0%,0.0%
JACK L KUBAN ELEMENTARY SCHOOL,3201 W SHERMAN ST,PHOENIX,MARICOPA,85009,YES,RN,PUBLIC,46,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,0.0%,0.0%,0.0%
WILLIAM R SULLIVAN ELEMENTARY SCHOOL,2 N 31ST AVE,PHOENIX,MARICOPA,85009,NO,,PUBLIC,57,94.7%,0.0%,96.5%,94.7%,1.8%,96.5%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,98.2%,0.0%,98.2%,100.0%,0.0%,100.0%,1.8%,3.5%,0.0%
ESTRELLA MOUNTAIN ELEMENTARY SCHOOL,10301 S SAN MIGUEL,GOODYEAR,MARICOPA,85338,NO,,PUBLIC,58,91.4%,6.9%,100.0%,91.4%,6.9%,100.0%,98.3%,1.7%,100.0%,98.3%,1.7%,100.0%,98.3%,1.7%,100.0%,98.3%,1.7%,100.0%,6.9%,0.0%,1.7%
RAINBOW VALLEY ELEMENTARY SCHOOL,19716 W NARRAMORE RD,BUCKEYE,MARICOPA,85326,YES,LPN,PUBLIC,89,89.9%,9.0%,100.0%,89.9%,9.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,9.0%,0.0%,0.0%
WESTAR ELEMENTARY SCHOOL,17777 W WESTAR DR,GOODYEAR,MARICOPA,85338,YES,LPN,PUBLIC,93,91.4%,7.5%,100.0%,91.4%,8.6%,100.0%,100.0%,0.0%,100.0%,96.8%,1.1%,100.0%,98.9%,1.1%,100.0%,100.0%,0.0%,100.0%,8.6%,0.0%,0.0%
LAS BRISAS ACADEMY,18211 W LAS BRISAS DR,GOODYEAR,MARICOPA,85338,NO,,PUBLIC,84,97.6%,1.2%,100.0%,97.6%,1.2%,100.0%,96.4%,1.2%,100.0%,98.8%,1.2%,100.0%,98.8%,1.2%,100.0%,98.8%,1.2%,100.0%,1.2%,0.0%,1.2%
FREEDOM ELEMENTARY SCHOOL - 85326,22150 W. SUNDANCE PKWY S,BUCKEYE,MARICOPA,85326,YES,RN,PUBLIC,79,87.3%,10.1%,97.5%,86.1%,10.1%,96.2%,89.9%,10.1%,100.0%,89.9%,10.1%,100.0%,89.9%,10.1%,100.0%,89.9%,10.1%,100.0%,10.1%,0.0%,10.1%
KYRENE APRENDE MIDDLE SCHOOL,777 N DESERT BREEZE BLVD EAST,CHANDLER,MARICOPA,85226,NO,,PUBLIC,290,89.7%,4.8%,99.3%,89.0%,4.8%,98.6%,96.6%,3.1%,100.0%,95.9%,3.4%,99.7%,95.5%,4.1%,99.7%,96.2%,3.1%,99.3%,4.8%,0.0%,2.4%
KYRENE ALTADENA MIDDLE SCHOOL,14620 S DESERT FOOTHILLS PKWY,PHOENIX,MARICOPA,85048,NO,,PUBLIC,294,84.4%,3.7%,90.1%,84.4%,3.4%,89.8%,96.9%,2.7%,99.7%,98.0%,1.7%,99.7%,97.6%,2.0%,99.7%,98.0%,1.7%,99.7%,3.7%,0.0%,0.7%
KYRENE AKIMEL A-AL MIDDLE SCHOOL,2720 E LIBERTY LN,PHOENIX,MARICOPA,85048,NO,,PUBLIC,276,67.4%,25.7%,99.6%,67.8%,2.5%,70.3%,95.7%,2.5%,98.2%,96.0%,2.5%,98.6%,96.7%,2.5%,99.3%,99.3%,0.0%,99.3%,25.7%,0.0%,0.0%
KYRENE CENTENNIAL MIDDLE SCHOOL,13808 S 36TH ST,PHOENIX,MARICOPA,85044,NO,,PUBLIC,237,59.1%,3.8%,65.4%,57.4%,3.4%,63.3%,93.2%,3.8%,97.0%,94.1%,3.0%,97.0%,92.8%,1.7%,94.5%,96.2%,1.7%,97.9%,3.8%,0.0%,1.7%
KYRENE DEL PUEBLO MIDDLE SCHOOL,360 S TWELVE OAKS BLVD,CHANDLER,MARICOPA,85226,NO,,PUBLIC,204,85.3%,3.9%,89.2%,85.8%,3.9%,89.7%,97.5%,0.5%,98.0%,95.6%,1.5%,97.1%,96.1%,1.0%,97.1%,96.1%,1.0%,97.1%,3.9%,0.0%,1.0%
KYRENE MIDDLE SCHOOL,1050 E CARVER RD,TEMPE,MARICOPA,85284,NO,,PUBLIC,231,71.4%,1.7%,73.2%,68.0%,2.6%,70.6%,97.0%,1.7%,98.7%,96.1%,2.2%,98.3%,96.1%,2.2%,98.3%,97.8%,2.2%,100.0%,3.0%,0.0%,1.7%
KYRENE DEL SURENO SCHOOL,3375 W GALVESTON RD,CHANDLER,MARICOPA,85226,NO,,PUBLIC,72,70.8%,5.6%,76.4%,70.8%,5.6%,76.4%,95.8%,4.2%,100.0%,95.8%,4.2%,100.0%,95.8%,4.2%,100.0%,94.4%,5.6%,100.0%,5.6%,0.0%,4.2%
LIBERTY ELEMENTARY SCHOOL,5495 S LIBERTY AVE,TUCSON,PIMA,85706,YES,RN,PUBLIC,92,93.5%,3.3%,97.8%,93.5%,4.3%,97.8%,98.9%,1.1%,100.0%,98.9%,1.1%,100.0%,98.9%,1.1%,100.0%,98.9%,1.1%,100.0%,4.3%,0.0%,1.1%
KYRENE DE LAS MANITAS SCHOOL,1201 W COURTNEY LN,TEMPE,MARICOPA,85284,NO,,PUBLIC,24,87.5%,8.3%,95.8%,87.5%,8.3%,95.8%,100.0%,0.0%,100.0%,91.7%,8.3%,100.0%,95.8%,4.2%,100.0%,91.7%,8.3%,100.0%,12.5%,0.0%,0.0%
PAT TILLMAN MIDDLE SCHOOL,4309 E BELLEVIEW ST,PHOENIX,MARICOPA,85008,YES,RN,PUBLIC,241,68.5%,0.8%,69.3%,65.1%,0.8%,66.0%,97.1%,0.8%,97.9%,96.3%,0.8%,97.5%,97.5%,0.8%,98.3%,97.5%,0.8%,98.3%,0.8%,0.0%,0.4%
BALES ELEMENTARY SCHOOL,25400 W MARICOPA RD,BUCKEYE,MARICOPA,85326,NO,,PUBLIC,82,84.1%,7.3%,95.1%,82.9%,7.3%,90.2%,96.3%,3.7%,100.0%,96.3%,3.7%,100.0%,96.3%,3.7%,100.0%,98.8%,1.2%,100.0%,7.3%,0.0%,1.2%
WESTPARK ELEMENTARY SCHOOL,2700 S 257TH DR,BUCKEYE,MARICOPA,85326,NO,,PUBLIC,63,82.5%,9.5%,96.8%,81.0%,9.5%,90.5%,96.8%,3.2%,100.0%,95.2%,4.8%,100.0%,96.8%,3.2%,100.0%,98.4%,1.6%,100.0%,9.5%,0.0%,1.6%
STEVEN R JASINSKI ELEMENTARY SCHOOL,4280 S 246TH AVE,BUCKEYE,MARICOPA,85326,NO,,PUBLIC,85,83.5%,5.9%,91.8%,83.5%,5.9%,89.4%,97.6%,2.4%,100.0%,97.6%,2.4%,100.0%,98.8%,1.2%,100.0%,100.0%,0.0%,100.0%,5.9%,0.0%,0.0%
SUNDANCE ELEMENTARY SCHOOL-85326,23800 W HADLEY ST,BUCKEYE,MARICOPA,85326,NO,,PUBLIC,90,78.9%,1.1%,82.2%,76.7%,1.1%,77.8%,98.9%,1.1%,100.0%,98.9%,1.1%,100.0%,98.9%,1.1%,100.0%,98.9%,1.1%,100.0%,1.1%,0.0%,1.1%
MARIONNEAUX ELEMENTARY SCHOOL,21455 W ROESER RD,BUCKEYE,MARICOPA,85326,NO,,PUBLIC,100,73.0%,9.0%,88.0%,74.0%,9.0%,86.0%,99.0%,1.0%,100.0%,99.0%,1.0%,100.0%,99.0%,1.0%,100.0%,100.0%,0.0%,100.0%,9.0%,0.0%,0.0%
LOS NINOS ELEMENTARY SCHOOL,5445 S ALVERNON WAY,TUCSON,PIMA,85706,YES,RN,PUBLIC,49,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,0.0%,0.0%,0.0%
INCA ELEMENTARY SCHOOL,236000 W DURANGO ST,BUCKEYE,MARICOPA,85326,NO,,PUBLIC,69,73.9%,7.2%,85.5%,73.9%,7.2%,81.2%,95.7%,4.3%,100.0%,97.1%,2.9%,100.0%,97.1%,2.9%,100.0%,98.6%,1.4%,100.0%,7.2%,0.0%,1.4%
BUCKEYE PRIMARY SCHOOL,210 S 6TH ST,BUCKEYE,MARICOPA,85326,NO,,PUBLIC,90,78.9%,5.6%,87.8%,77.8%,5.6%,83.3%,90.0%,5.6%,100.0%,88.9%,5.6%,94.4%,91.1%,5.6%,96.7%,94.4%,5.6%,100.0%,5.6%,0.0%,5.6%
MADISON #1 ELEMENTARY SCHOOL,5525 N 16TH ST,PHOENIX,MARICOPA,85016,YES,RN,PUBLIC,275,76.0%,4.0%,82.2%,76.0%,4.4%,80.7%,90.5%,4.4%,94.9%,93.5%,4.0%,97.5%,93.1%,5.1%,98.2%,94.9%,4.0%,98.9%,5.5%,0.7%,2.9%
MADISON TRADITIONAL ACADEMY,925 E MARYLAND AVE,PHOENIX,MARICOPA,85014,NO,,PUBLIC,94,96.8%,2.1%,100.0%,95.7%,3.2%,100.0%,98.9%,1.1%,100.0%,98.9%,1.1%,100.0%,97.9%,2.1%,100.0%,98.9%,1.1%,100.0%,4.3%,0.0%,1.1%
MADISON PARK SCHOOL,1431 E CAMPBELL AVE,PHOENIX,MARICOPA,,NO,,CHARTER,104,86.5%,0.0%,86.5%,86.5%,0.0%,86.5%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,1.9%,0.0%,0.0%
MADISON MEADOWS SCHOOL,225 W OCOTILLO RD,PHOENIX,MARICOPA,85013,YES,RN,PUBLIC,186,64.5%,5.9%,70.4%,62.4%,5.9%,68.3%,93.5%,5.9%,99.5%,94.6%,4.8%,99.5%,94.1%,5.4%,99.5%,94.1%,5.4%,99.5%,7.5%,0.0%,3.8%
LOS AMIGOS ELEMENTARY SCHOOL,2200 E DREXEL RD,TUCSON,PIMA,85706,YES,RN,PUBLIC,86,97.7%,0.0%,97.7%,97.7%,0.0%,97.7%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,0.0%,0.0%,0.0%
GLENDALE LANDMARK MIDDLE SCHOOL,5730 W MYRTLE AVE,GLENDALE,MARICOPA,85301,YES,RN,PUBLIC,101,88.1%,0.0%,90.1%,85.1%,0.0%,85.1%,95.0%,0.0%,95.0%,96.0%,0.0%,96.0%,96.0%,0.0%,96.0%,96.0%,0.0%,96.0%,5.0%,0.0%,0.0%
HAROLD W SMITH SCHOOL,6534 N 63RD AVE,GLENDALE,MARICOPA,85301,NO,,PUBLIC,98,69.4%,0.0%,74.5%,66.3%,0.0%,100.0%,95.9%,0.0%,95.9%,98.0%,0.0%,98.0%,99.0%,0.0%,99.0%,99.0%,0.0%,99.0%,0.0%,0.0%,0.0%
DON MENSENDICK SCHOOL,5535 N. 67TH AVE,GLENDALE,MARICOPA,85301,NO,,PUBLIC,139,67.6%,1.4%,72.7%,64.7%,0.0%,64.7%,97.1%,0.0%,97.1%,97.1%,0.0%,97.1%,97.8%,0.0%,97.8%,99.3%,0.0%,99.3%,1.4%,0.0%,0.0%
GLENN F BURTON SCHOOL,4801 W MARYLAND AVE,GLENDALE,MARICOPA,85301,YES,RN,PUBLIC,79,91.1%,0.0%,91.1%,91.1%,0.0%,91.1%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,0.0%,0.0%,0.0%
GLENDALE AMERICAN SCHOOL,8530 N 55TH AVE,GLENDALE,MARICOPA,85302,NO,,PUBLIC,67,56.7%,0.0%,59.7%,53.7%,0.0%,53.7%,97.0%,0.0%,97.0%,97.0%,0.0%,97.0%,95.5%,0.0%,95.5%,98.5%,0.0%,98.5%,0.0%,0.0%,0.0%
BICENTENNIAL NORTH SCHOOL,7237 W MISSOURI AVE,GLENDALE,MARICOPA,85303,YES,RN,PUBLIC,96,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,99.0%,0.0%,100.0%,100.0%,0.0%,100.0%,99.0%,0.0%,100.0%,100.0%,0.0%,100.0%,0.0%,0.0%,0.0%
HORIZON SCHOOL,8520 N 47TH AVE,GLENDALE,MARICOPA,85302,YES,RN,PUBLIC,93,79.6%,18.3%,97.8%,78.5%,19.4%,97.8%,92.5%,7.5%,100.0%,93.5%,5.4%,100.0%,93.5%,6.5%,100.0%,90.3%,9.7%,100.0%,20.4%,0.0%,5.4%
CHALLENGER MIDDLE SCHOOL,6905 W MARYLAND AVE,GLENDALE,MARICOPA,85303,YES,RN,PUBLIC,130,75.4%,3.1%,78.5%,73.1%,3.1%,76.2%,96.2%,1.5%,99.2%,96.2%,1.5%,99.2%,95.4%,1.5%,98.5%,96.2%,1.5%,99.2%,3.1%,1.5%,1.5%
DISCOVERY SCHOOL,7910 W MARYLAND AVE,GLENDALE,MARICOPA,85303,NO,,PUBLIC,69,71.0%,0.0%,76.8%,71.0%,0.0%,71.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,1.4%,0.0%,0.0%
COYOTE RIDGE,7677 W BETHANY HOME RD,GLENDALE,MARICOPA,85303,YES,LPN,PUBLIC,56,75.0%,5.4%,80.4%,75.0%,5.4%,80.4%,94.6%,5.4%,100.0%,94.6%,5.4%,100.0%,94.6%,5.4%,100.0%,94.6%,5.4%,100.0%,5.4%,0.0%,1.8%
DESERT SPIRIT,7355 W ORANGEWOOD AVE,GLENDALE,MARICOPA,85303,YES,RN,PUBLIC,63,96.8%,1.6%,98.4%,96.8%,1.6%,98.4%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,1.6%,0.0%,0.0%
SUNSET VISTA ELEMENTARY,7775 W ORANGEWOOD AVE,GLENDALE,MARICOPA,85303,YES,LPN,PUBLIC,66,86.4%,0.0%,90.9%,86.4%,0.0%,86.4%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,0.0%,0.0%,0.0%
MICHAEL ANDERSON SCHOOL,45 S 3RD AVE,AVONDALE,MARICOPA,85323,YES,LPN,PUBLIC,97,70.1%,0.0%,72.2%,70.1%,0.0%,70.1%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,0.0%,0.0%,0.0%
MISSION MANOR ELEMENTARY SCHOOL,600 W SANTA ROSA ST,TUCSON,PIMA,85706,YES,RN,PUBLIC,91,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,97.8%,1.1%,100.0%,100.0%,0.0%,100.0%,1.1%,0.0%,0.0%
WILDFLOWER ACCELERATED ACADEMY,325 S WILDFLOWER DR,GOODYEAR,MARICOPA,85338,YES,LPN,PUBLIC,49,75.5%,4.1%,79.6%,75.5%,4.1%,81.6%,87.8%,4.1%,91.8%,87.8%,4.1%,91.8%,89.8%,4.1%,93.9%,91.8%,4.1%,95.9%,4.1%,0.0%,4.1%
DESERT STAR SCHOOL,2131 S 157TH AVE,GOODYEAR,MARICOPA,85338,YES,LPN,PUBLIC,81,76.5%,2.5%,79.0%,74.1%,2.5%,76.5%,97.5%,2.5%,100.0%,97.5%,2.5%,100.0%,96.3%,2.5%,98.8%,97.5%,2.5%,100.0%,2.5%,2.5%,2.5%
DESERT THUNDER SCHOOL,16750 W GARFIELD ST,GOODYEAR,MARICOPA,85338,YES,LPN,PUBLIC,93,84.9%,1.1%,90.3%,84.9%,1.1%,89.2%,96.8%,1.1%,97.8%,96.8%,1.1%,97.8%,97.8%,1.1%,98.9%,98.9%,0.0%,98.9%,1.1%,0.0%,0.0%
COPPER TRAILS ELEMENTARY,16875 WEST CANYON TRAILS BLVD,GOODYEAR,MARICOPA,85338,YES,LPN,PUBLIC,147,83.0%,8.2%,94.6%,83.0%,8.2%,94.6%,95.9%,0.0%,95.9%,94.6%,1.4%,95.9%,95.2%,0.7%,96.6%,100.0%,0.0%,100.0%,8.2%,0.7%,0.0%
CENTERRA MIRAGE ELEMENTARY,15151 WEST CENTERRA DRIVE SOUTH,GOODYEAR,MARICOPA,85338,YES,LPN,PUBLIC,71,90.1%,5.6%,98.6%,90.1%,5.6%,98.6%,95.8%,4.2%,100.0%,95.8%,4.2%,100.0%,95.8%,4.2%,100.0%,95.8%,4.2%,100.0%,5.6%,0.0%,4.2%
AVONDALE MIDDLE SCHOOL,1406 N CENTRAL AVE,AVONDALE,MARICOPA,85323,YES,RN,PUBLIC,122,68.9%,1.6%,80.3%,65.6%,1.6%,67.2%,95.9%,1.6%,100.0%,95.9%,1.6%,100.0%,95.1%,1.6%,100.0%,96.7%,1.6%,98.4%,1.6%,1.6%,1.6%
SANTA MARIA MIDDLE SCHOOL,7250 W LOWER BUCKEYE RD,PHOENIX,MARICOPA,85043,YES,RN,PUBLIC,186,89.2%,2.2%,93.0%,90.9%,2.2%,93.0%,95.7%,1.1%,97.3%,98.9%,1.1%,100.0%,98.9%,1.1%,100.0%,98.9%,1.1%,100.0%,2.2%,0.0%,1.1%
SUMMIT VIEW ELEMENTARY,1900 E SUMMIT ST,TUCSON,PIMA,85756,YES,RN,PUBLIC,62,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,0.0%,0.0%,0.0%
WESTERN VALLEY MIDDLE SCHOOL,6250 W DURANGO ST,PHOENIX,MARICOPA,,YES,RN,CHARTER,170,70.6%,1.8%,74.7%,70.6%,1.8%,73.5%,88.2%,1.2%,89.4%,96.5%,1.2%,97.6%,96.5%,1.2%,97.6%,97.6%,0.6%,98.2%,1.8%,0.0%,0.6%
ARLINGTON ELEMENTARY SCHOOL,9410 S 355TH AVE,ARLINGTON,MARICOPA,85322,NO,,PUBLIC,28,100.0%,0.0%,100.0%,67.9%,0.0%,67.9%,92.9%,0.0%,92.9%,92.9%,0.0%,92.9%,89.3%,0.0%,89.3%,92.9%,0.0%,92.9%,0.0%,0.0%,0.0%
PALO VERDE ELEMENTARY SCHOOL,10700 S PALO VERDE RD,PALO VERDE,MARICOPA,85343,NO,,PUBLIC,56,73.2%,7.1%,80.4%,73.2%,7.1%,80.4%,92.9%,7.1%,100.0%,92.9%,7.1%,100.0%,96.4%,3.6%,100.0%,96.4%,3.6%,100.0%,7.1%,0.0%,1.8%
LAVEEN ELEMENTARY SCHOOL,4141 W MCNEIL STREET,LAVEEN,MARICOPA,85339,YES,RN,PUBLIC,85,82.4%,2.4%,90.6%,88.2%,2.4%,94.1%,97.6%,2.4%,100.0%,96.5%,2.4%,98.8%,97.6%,2.4%,100.0%,97.6%,2.4%,100.0%,2.4%,0.0%,2.4%
MAURICE C CASH SCHOOL,3851 W ROESER RD,PHOENIX,MARICOPA,85041,YES,RN,PUBLIC,90,91.1%,3.3%,95.6%,91.1%,3.3%,95.6%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,3.3%,0.0%,0.0%
VISTA DEL SUR TRADITIONAL SCHOOL,3908 W SOUTH MOUNTAIN AVE,LAVEEN,MARICOPA,85339,NO,,PUBLIC,85,91.8%,3.5%,100.0%,91.8%,3.5%,100.0%,98.8%,1.2%,100.0%,98.8%,1.2%,100.0%,98.8%,1.2%,100.0%,98.8%,1.2%,100.0%,3.5%,1.2%,1.2%
CHEATHAM ELEMENTARY SCHOOL,4725 W SOUTH MOUNTAIN AVE,LAVEEN,MARICOPA,85339,NO,,PUBLIC,93,77.4%,1.1%,79.6%,74.2%,1.1%,76.3%,96.8%,1.1%,97.8%,97.8%,1.1%,98.9%,96.8%,1.1%,97.8%,96.8%,1.1%,98.9%,2.2%,0.0%,0.0%
RIVERA ELEMENTARY,5102 S CHERRY AVE,TUCSON,PIMA,85706,YES,RN,PUBLIC,82,96.3%,1.2%,97.6%,96.3%,1.2%,97.6%,100.0%,0.0%,100.0%,98.8%,1.2%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,1.2%,0.0%,0.0%
TRAILSIDE POINT ELEMENTARY,7275 W VINEYARD RD,LAVEEN,MARICOPA,85339,YES,RN,PUBLIC,116,85.3%,2.6%,91.4%,85.3%,2.6%,91.4%,98.3%,1.7%,100.0%,98.3%,1.7%,100.0%,98.3%,1.7%,100.0%,98.3%,1.7%,100.0%,2.6%,0.0%,1.7%
DESERT MEADOWS ELEMENTARY SCHOOL,6855 W MEADOWS LOOP E,LAVEEN,MARICOPA,85339,YES,RN,PUBLIC,93,90.3%,3.2%,95.7%,91.4%,3.2%,95.7%,96.8%,3.2%,100.0%,96.8%,3.2%,100.0%,97.8%,2.2%,100.0%,100.0%,0.0%,100.0%,3.2%,0.0%,0.0%
ROGERS RANCH SCHOOL,6735 S 47TH AVE,LAVEEN,MARICOPA,85339,NO,,PUBLIC,113,79.6%,4.4%,85.0%,79.6%,4.4%,85.0%,99.1%,0.9%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,4.4%,0.0%,0.0%
PASEO POINTE SCHOOL,8800 S 55TH AVE,LAVEEN,MARICOPA,85339,NO,,PUBLIC,90,78.9%,1.1%,84.4%,78.9%,4.4%,84.4%,95.6%,3.3%,98.9%,95.6%,3.3%,98.9%,95.6%,3.3%,98.9%,95.6%,3.3%,98.9%,4.4%,0.0%,1.1%
HURLEY RANCH ELEMENTARY,8950 W ILLINI ST,TOLLESON,MARICOPA,,NO,,PUBLIC,97,95.9%,2.1%,100.0%,78.4%,2.1%,100.0%,97.9%,2.1%,100.0%,97.9%,2.1%,100.0%,94.8%,2.1%,100.0%,97.9%,2.1%,100.0%,2.1%,0.0%,2.1%
DOS RIOS ELEMENTARY,2150 S 87TH AVE,TOLLESON,MARICOPA,85353,NO,,PUBLIC,89,85.4%,2.2%,89.9%,85.4%,2.2%,89.9%,94.4%,2.2%,96.6%,95.5%,2.2%,97.8%,97.8%,2.2%,100.0%,97.8%,2.2%,100.0%,2.2%,0.0%,2.2%
LITTLETON ELEMENTARY SCHOOL,1252 S 115TH AVE,CASHION,MARICOPA,85323,YES,RN,PUBLIC,54,96.3%,1.9%,100.0%,96.3%,1.9%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,1.9%,0.0%,0.0%
COLLIER ELEMENTARY SCHOOL,350 S 118TH AVE,AVONDALE,MARICOPA,85323,YES,RN,PUBLIC,80,75.0%,1.3%,76.3%,75.0%,1.3%,76.3%,98.8%,1.3%,100.0%,98.8%,1.3%,100.0%,98.8%,1.3%,100.0%,98.8%,1.3%,100.0%,1.3%,0.0%,1.3%
QUENTIN ELEMENTARY,11050 W WHYMAN AVE,AVONDALE,MARICOPA,85323,NO,,PUBLIC,100,83.0%,2.0%,88.0%,82.0%,2.0%,87.0%,97.0%,1.0%,98.0%,97.0%,1.0%,98.0%,97.0%,1.0%,98.0%,96.0%,1.0%,97.0%,2.0%,0.0%,1.0%
COUNTRY PLACE ELEMENTARY,10207 W COUNTRY PLACE BLVD,TOLLESON,MARICOPA,85353,NO,,PUBLIC,106,96.2%,0.0%,100.0%,95.3%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,0.0%,0.0%,0.0%
ESTRELLA VISTA ELEMENTARY,11905 W COCOPAH CIR,AVONDALE,MARICOPA,85323,NO,,PUBLIC,114,96.5%,1.8%,98.2%,96.5%,1.8%,98.2%,98.2%,1.8%,100.0%,98.2%,1.8%,100.0%,98.2%,1.8%,100.0%,98.2%,1.8%,100.0%,1.8%,0.0%,1.8%
