,Unnamed: 0,school,type,address,city,county,zip,nurse,enrolled,dtap,polio,mmr,hepb,var,exempt_dtap,exempt_polio,exempt_mmr,exempt_hepb,exempt_var,year,mmr_vax_count,exempt_count_mmr,unvax_mmr,missing_forms_mmr,polio_vax_count,exempt_count_polio,unvax_polio,missing_forms_polio,dtap_vax_count,exempt_count_dtap,unvax_dtap,missing_forms_dtap,hep_vax_count,exempt_count_hep,unvax_hep,missing_forms_hep,var_vax_count,exempt_count_var,unvax_var,missing_forms_var,mf2_mmr,mf2_polio,mf2_dtap,mf2_hep,mf2_var,mmr_herd_immune,polio_herd_immune,dtap_herd_immune,hep_herd_immune,var_herd_immune
6071,6071,mcdowell mountain elementary school,public,14825 n fayette dr,fountain hills,maricopa,85268.0,no,88.0,0.898,0.932,0.9550000000000001,0.943,0.966,0.045,0.045,0.045,0.034,0.034,2019,85.0,4.0,3.0,-1.0,83.0,4.0,5.0,1.0,80.0,4.0,8.0,4.0,83.0,3.0,5.0,2.0,86.0,3.0,2.0,-1.0,no,no,yes,yes,no,yes,no,no,no,yes
6072,6072,mendoza elementary school,public,5831 e mclellan rd,mesa,maricopa,85205.0,yes,87.0,0.9309999999999999,0.92,0.9309999999999999,0.966,0.966,0.069,0.069,0.069,0.034,0.034,2019,81.0,6.0,6.0,0.0,81.0,6.0,6.0,0.0,81.0,6.0,6.0,0.0,85.0,3.0,2.0,-1.0,85.0,3.0,2.0,-1.0,no,no,no,no,no,no,no,no,yes,yes
6073,6073,mercury mine elementary school,public,9640 n 28th st,phoenix,maricopa,85028.0,yes,81.0,0.951,0.951,0.951,0.963,0.988,0.037000000000000005,0.037000000000000005,0.037000000000000005,0.037000000000000005,0.012,2019,78.0,3.0,3.0,0.0,78.0,3.0,3.0,0.0,78.0,3.0,3.0,0.0,79.0,3.0,2.0,-1.0,81.0,1.0,0.0,-1.0,no,no,no,no,no,yes,yes,yes,yes,yes
6074,6074,meridian elementary,public,3900 s mountain rd,mesa,maricopa,85212.0,yes,94.0,0.968,0.968,0.9570000000000001,0.968,0.9570000000000001,0.032,0.032,0.032,0.032,0.043,2019,90.0,3.0,4.0,1.0,91.0,3.0,3.0,0.0,91.0,3.0,3.0,0.0,91.0,3.0,3.0,0.0,90.0,4.0,4.0,0.0,no,no,no,no,no,yes,yes,yes,yes,yes
6075,6075,mesa arts academy,charter,221 w sixth ave,mesa,maricopa,85210.0,no,24.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2019,24.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,no,no,no,no,no,yes,yes,yes,yes,yes
6076,6076,mesa verde elementary school,public,1661 w sage st,tucson,pima,85704.0,no,60.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2019,60.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,no,no,no,no,no,yes,yes,yes,yes,yes
6077,6077,mesa view elementary,public,hwy 191 & navajo route 7,chinle,apache,86503.0,no,48.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2019,48.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,no,no,no,no,no,yes,yes,yes,yes,yes
6078,6078,mesquite elementary,public,4451 w 28th st,yuma,yuma,85364.0,no,70.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2019,70.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,no,no,no,no,no,yes,yes,yes,yes,yes
6079,6079,mesquite elementary school,public,1101 e mesquite st,gilbert,maricopa,85296.0,yes,87.0,0.908,0.897,0.897,0.943,0.9540000000000001,0.092,0.10300000000000001,0.10300000000000001,0.057,0.046,2019,79.0,9.0,8.0,-1.0,79.0,9.0,8.0,-1.0,79.0,8.0,8.0,0.0,83.0,5.0,4.0,-1.0,83.0,4.0,4.0,0.0,no,no,no,no,no,no,no,no,no,yes
6080,6080,mesquite elementary school,public,9455 e rita rd,tucson,pima,,no,100.0,0.9400000000000001,0.9500000000000001,0.9500000000000001,0.96,0.97,0.05,0.05,0.05,0.04,0.03,2019,95.0,5.0,5.0,0.0,95.0,5.0,5.0,0.0,94.0,5.0,6.0,1.0,96.0,4.0,4.0,0.0,97.0,3.0,3.0,0.0,no,no,no,no,no,yes,yes,no,yes,yes
6081,6081,mesquite elementary school,public,129 n arizola rd,casa grande,pinal,85222.0,yes,74.0,0.973,0.973,0.986,0.986,0.986,0.013999999999999999,0.013999999999999999,0.013999999999999999,0.013999999999999999,0.013999999999999999,2019,73.0,2.0,1.0,-1.0,73.0,2.0,1.0,-1.0,73.0,2.0,1.0,-1.0,73.0,2.0,1.0,-1.0,73.0,2.0,1.0,-1.0,no,no,no,no,no,yes,yes,yes,yes,yes
6082,6082,metcalf elementary school,public,905 fairbanks rd,morenci,greenlee,85540.0,yes,148.0,0.973,0.993,0.986,0.993,1.0,0.0,0.0,0.0,0.0,0.0,2019,146.0,0.0,2.0,2.0,147.0,0.0,1.0,1.0,145.0,0.0,3.0,3.0,147.0,0.0,1.0,1.0,148.0,0.0,0.0,0.0,yes,no,yes,no,no,yes,yes,yes,yes,yes
6083,6083,mexicayotl academy k-5,charter,667 n 7th ave,tucson,pima,85705.0,no,21.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2019,21.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,no,no,no,no,no,yes,yes,yes,yes,yes
6084,6084,mexicayotl charter school,charter,2059 n grand ave,nogales,santa cruz,85621.0,no,25.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2019,25.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,no,no,no,no,no,yes,yes,yes,yes,yes
6085,6085,meyer montessori,public,2615 s dorsey ln,tempe,maricopa,,no,25.0,0.84,0.84,0.84,0.84,0.84,,0.16,0.16,0.16,0.16,2019,21.0,4.0,4.0,0.0,21.0,4.0,4.0,0.0,21.0,,4.0,,21.0,4.0,4.0,0.0,21.0,4.0,4.0,0.0,no,no,no,no,no,no,no,no,no,no
6086,6086,michael anderson school,public,45 s 3rd ave,avondale,maricopa,85323.0,yes,73.0,0.986,0.986,0.986,0.986,1.0,0.0,0.0,0.0,0.0,0.0,2019,72.0,0.0,1.0,1.0,72.0,0.0,1.0,1.0,72.0,0.0,1.0,1.0,72.0,0.0,1.0,1.0,73.0,0.0,0.0,0.0,no,no,no,no,no,yes,yes,yes,yes,yes
6087,6087,michael t. hughes elementary school,public,630 n hunt dr,mesa,maricopa,85203.0,yes,78.0,0.8590000000000001,0.885,0.91,0.9359999999999999,0.9870000000000001,0.038,0.038,0.038,0.038,0.013000000000000001,2019,71.0,3.0,7.0,4.0,70.0,3.0,8.0,5.0,68.0,3.0,10.0,7.0,74.0,3.0,4.0,1.0,77.0,2.0,1.0,-1.0,yes,yes,yes,no,no,no,no,no,no,yes
6088,6088,miles-exploratory learning center,public,1400 e broadway blvd,tucson,pima,85719.0,yes,34.0,0.971,0.971,0.971,0.971,0.971,0.028999999999999998,0.028999999999999998,0.028999999999999998,0.028999999999999998,0.028999999999999998,2019,34.0,1.0,0.0,-1.0,34.0,1.0,0.0,-1.0,34.0,1.0,0.0,-1.0,34.0,1.0,0.0,-1.0,34.0,1.0,0.0,-1.0,no,no,no,no,no,yes,yes,yes,yes,yes
6089,6089,milestones charter school,charter,4707 e robert e lee st,phoenix,maricopa,85032.0,no,55.0,0.9820000000000001,0.9820000000000001,0.9820000000000001,0.9820000000000001,0.9820000000000001,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,2019,55.0,1.0,0.0,-1.0,55.0,1.0,0.0,-1.0,55.0,1.0,0.0,-1.0,55.0,1.0,0.0,-1.0,55.0,1.0,0.0,-1.0,no,no,no,no,no,yes,yes,yes,yes,yes
6090,6090,miller elementary school,public,6951 s camino de la tierra,tucson,pima,85746.0,yes,75.0,0.973,0.9870000000000001,0.9870000000000001,1.0,1.0,0.013000000000000001,0.013000000000000001,0.013000000000000001,0.0,0.0,2019,75.0,1.0,0.0,-1.0,75.0,1.0,0.0,-1.0,73.0,1.0,2.0,1.0,75.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,no,no,no,no,no,yes,yes,yes,yes,yes
6092,6092,mirage elementary school,public,3910 w grovers ave,glendale,maricopa,85308.0,yes,96.0,0.9790000000000001,0.9790000000000001,0.9790000000000001,0.9790000000000001,0.9790000000000001,0.021,0.021,0.021,0.021,0.021,2019,94.0,2.0,2.0,0.0,94.0,2.0,2.0,0.0,94.0,2.0,2.0,0.0,94.0,2.0,2.0,0.0,94.0,2.0,2.0,0.0,no,no,no,no,no,yes,yes,yes,yes,yes
6093,6093,mission manor elementary school,public,600 w santa rosa st,tucson,pima,85706.0,yes,72.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2019,72.0,0.0,0.0,0.0,72.0,0.0,0.0,0.0,72.0,0.0,0.0,0.0,72.0,0.0,0.0,0.0,72.0,0.0,0.0,0.0,no,no,no,no,no,yes,yes,yes,yes,yes
6094,6094,mission montessori academy,charter,12990 e shea blvd,scottsdale,maricopa,,no,29.0,0.6900000000000001,0.6900000000000001,0.621,0.6900000000000001,0.7590000000000001,0.24100000000000002,0.276,0.24100000000000002,0.31,0.24100000000000002,2019,19.0,5.0,10.0,5.0,21.0,6.0,8.0,2.0,21.0,6.0,8.0,2.0,21.0,7.0,8.0,1.0,23.0,6.0,6.0,0.0,yes,yes,yes,no,no,no,no,no,no,no
6095,6095,mission view elementary school,public,2600 s 8th ave,tucson,pima,85713.0,yes,38.0,1.0,1.0,0.9740000000000001,0.9740000000000001,0.9740000000000001,0.0,0.0,0.0,0.0,0.0,2019,38.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,no,no,no,no,no,yes,yes,yes,yes,yes
6096,6096,mitchell elementary school,public,1700 n 41st ave,phoenix,maricopa,85009.0,no,76.0,0.9870000000000001,1.0,1.0,0.9870000000000001,1.0,,0.0,0.0,0.0,0.0,2019,76.0,0.0,0.0,0.0,76.0,0.0,0.0,0.0,76.0,,0.0,,76.0,0.0,0.0,0.0,76.0,0.0,0.0,0.0,no,no,no,no,no,yes,yes,yes,yes,yes
6098,6098,mohave accelerated elementary school,charter,625 marina blvd,bullhead city,mohave,,no,66.0,0.909,0.8940000000000001,0.909,0.909,0.924,0.045,0.045,0.045,0.045,0.045,2019,60.0,3.0,6.0,3.0,60.0,3.0,6.0,3.0,60.0,3.0,6.0,3.0,60.0,3.0,6.0,3.0,61.0,3.0,5.0,2.0,yes,yes,yes,yes,yes,no,no,no,no,no
6101,6101,montessori day public schools  - mountainside,charter,9215 n 14th st,phoenix,maricopa,85020.0,no,30.0,0.867,0.867,0.867,0.833,0.867,0.133,0.133,0.133,0.167,0.133,2019,27.0,4.0,3.0,-1.0,27.0,4.0,3.0,-1.0,27.0,4.0,3.0,-1.0,25.0,5.0,5.0,0.0,27.0,4.0,3.0,-1.0,no,no,no,no,no,no,no,no,no,no
6104,6104,montessori education centre charter school-85203,charter,815 n gilbert rd,mesa,maricopa,85203.0,no,45.0,0.733,0.733,0.778,0.8,0.8440000000000001,0.267,0.267,0.222,0.2,0.156,2019,36.0,8.0,9.0,1.0,33.0,9.0,12.0,3.0,33.0,9.0,12.0,3.0,36.0,8.0,9.0,1.0,38.0,6.0,7.0,1.0,no,yes,yes,no,no,no,no,no,no,no
6105,6105,montessori education centre charter school-85204,charter,2834 e southern ave,mesa,maricopa,85204.0,no,43.0,0.7440000000000001,0.6509999999999999,0.628,0.698,0.721,0.256,0.349,0.349,0.27899999999999997,0.27899999999999997,2019,28.0,10.0,15.0,5.0,28.0,10.0,15.0,5.0,32.0,9.0,11.0,2.0,31.0,9.0,12.0,3.0,32.0,9.0,11.0,2.0,yes,yes,yes,yes,yes,no,no,no,no,no
6107,6107,montessori schoolhouse-85705,charter,1127 n 6th ave,tucson,pima,85705.0,no,28.0,0.821,0.821,0.821,0.7859999999999999,0.821,0.179,0.179,0.179,0.179,0.179,2019,23.0,5.0,5.0,0.0,23.0,5.0,5.0,0.0,23.0,5.0,5.0,0.0,23.0,5.0,5.0,0.0,23.0,5.0,5.0,0.0,no,no,no,no,no,no,no,no,no,no
6108,6108,moon mountain school,public,13425 n 19th ave,phoenix,maricopa,85029.0,no,84.0,0.976,0.976,0.988,0.988,0.988,,0.0,0.0,0.0,0.012,2019,83.0,0.0,1.0,1.0,82.0,0.0,2.0,2.0,82.0,,2.0,,83.0,0.0,1.0,1.0,83.0,1.0,1.0,0.0,no,yes,no,no,no,yes,yes,yes,yes,yes
6109,6109,morgan maxwell school,public,2802 w anklam rd,tucson,pima,85745.0,yes,35.0,0.971,0.971,0.971,0.971,0.971,0.028999999999999998,0.028999999999999998,0.028999999999999998,0.028999999999999998,0.028999999999999998,2019,34.0,1.0,1.0,0.0,34.0,1.0,1.0,0.0,34.0,1.0,1.0,0.0,34.0,1.0,1.0,0.0,34.0,1.0,1.0,0.0,no,no,no,no,no,yes,yes,yes,yes,yes
6114,6114,mountain meadows primary (gr k-3),public,2181 w country club dr,overgaard,navajo,85933.0,yes,25.0,0.92,0.96,0.96,0.96,0.96,0.04,0.04,0.04,0.04,0.04,2019,24.0,1.0,1.0,0.0,24.0,1.0,1.0,0.0,23.0,1.0,2.0,1.0,24.0,1.0,1.0,0.0,24.0,1.0,1.0,0.0,no,no,no,no,no,yes,yes,no,yes,yes
6116,6116,mountain school,charter,311 w cattle drive trail,flagstaff,coconino,86005.0,no,33.0,0.848,0.848,0.8790000000000001,0.8790000000000001,0.8790000000000001,0.152,0.152,0.121,0.121,0.121,2019,30.0,4.0,3.0,-1.0,28.0,5.0,5.0,0.0,28.0,5.0,5.0,0.0,30.0,4.0,3.0,-1.0,30.0,4.0,3.0,-1.0,no,no,no,no,no,no,no,no,no,no
6117,6117,mountain shadows elementary school,public,19602 n 45th ave,glendale,maricopa,85308.0,yes,57.0,0.895,0.9470000000000001,0.895,0.93,0.93,0.08800000000000001,0.053,0.105,0.053,0.07,2019,52.0,6.0,5.0,-1.0,54.0,3.0,3.0,0.0,52.0,5.0,5.0,0.0,54.0,3.0,3.0,0.0,54.0,4.0,3.0,-1.0,no,no,no,no,no,no,no,no,no,no
6118,6118,mountain view elementary,public,1374 w frontage rd,rio rico,santa cruz,85648.0,no,57.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2019,57.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,no,no,no,no,no,yes,yes,yes,yes,yes
6119,6119,mountain view elementary school,public,801 w peoria ave,phoenix,maricopa,85029.0,yes,168.0,0.9640000000000001,0.9820000000000001,1.0,0.9940000000000001,1.0,,0.0,0.0,0.0,0.0,2019,168.0,0.0,0.0,0.0,165.0,0.0,3.0,3.0,162.0,,6.0,,167.0,0.0,1.0,1.0,168.0,0.0,0.0,0.0,no,yes,no,no,no,yes,yes,yes,yes,yes
6120,6120,mountain view elementary school,public,8601 e loos dr,prescott valley,yavapai,86314.0,yes,50.0,0.98,0.98,0.98,0.98,0.98,0.02,0.02,0.02,0.02,0.02,2019,49.0,1.0,1.0,0.0,49.0,1.0,1.0,0.0,49.0,1.0,1.0,0.0,49.0,1.0,1.0,0.0,49.0,1.0,1.0,0.0,no,no,no,no,no,yes,yes,yes,yes,yes
6121,6121,mountain view preparatory,public,1500 s monte tesoro dr,cottonwood,yavapai,86326.0,yes,48.0,0.833,0.8540000000000001,0.875,0.875,0.958,0.167,0.146,0.125,0.125,0.042,2019,42.0,6.0,6.0,0.0,41.0,6.0,7.0,1.0,40.0,7.0,8.0,1.0,42.0,6.0,6.0,0.0,46.0,2.0,2.0,0.0,no,no,no,no,no,no,no,no,no,yes
6122,6122,mountain view school,public,18302 w burton ave,waddell,maricopa,85355.0,yes,74.0,0.932,0.932,0.932,0.932,0.946,0.068,0.068,0.068,0.068,0.054000000000000006,2019,69.0,5.0,5.0,0.0,69.0,5.0,5.0,0.0,69.0,5.0,5.0,0.0,69.0,5.0,5.0,0.0,71.0,4.0,3.0,-1.0,no,no,no,no,no,no,no,no,no,no
6123,6123,mountain vista school,private,2618 el paseo,oracle,pinal,85623.0,no,48.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2019,48.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,no,no,no,no,no,yes,yes,yes,yes,yes
6124,6124,moya elementary,public,406 n 41st ave,phoenix,maricopa,85009.0,no,66.0,0.985,0.985,0.9390000000000001,0.9390000000000001,1.0,,0.0,0.0,0.0,0.0,2019,62.0,0.0,4.0,4.0,66.0,0.0,0.0,0.0,66.0,,0.0,,62.0,0.0,4.0,4.0,66.0,0.0,0.0,0.0,yes,no,no,yes,no,no,yes,yes,no,yes
6125,6125,myers-ganoung elementary school,public,5000 e andrew st,tucson,pima,85711.0,yes,47.0,0.9790000000000001,1.0,0.9790000000000001,0.9790000000000001,1.0,0.0,0.0,0.0,0.021,0.0,2019,47.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,47.0,1.0,0.0,-1.0,47.0,0.0,0.0,0.0,no,no,no,no,no,yes,yes,yes,yes,yes
6126,6126,naco elementary school,public,1911 w valenzuela st,naco,cochise,,no,42.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2019,42.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,no,no,no,no,no,yes,yes,yes,yes,yes
6127,6127,nadaburg elementary school,public,21419 w dove valley rd,wittmann,maricopa,85361.0,yes,49.0,0.9590000000000001,1.0,1.0,1.0,1.0,,0.0,0.0,0.0,0.0,2019,49.0,0.0,0.0,0.0,49.0,0.0,0.0,0.0,47.0,,2.0,,49.0,0.0,0.0,0.0,49.0,0.0,0.0,0.0,no,no,no,no,no,yes,yes,yes,yes,yes
6128,6128,navajo elementary school,public,7501 e oak st,scottsdale,maricopa,85257.0,yes,49.0,0.8570000000000001,0.878,0.918,0.9590000000000001,0.9590000000000001,0.102,0.102,0.061,0.040999999999999995,0.040999999999999995,2019,45.0,3.0,4.0,1.0,44.0,5.0,5.0,0.0,42.0,5.0,7.0,2.0,47.0,2.0,2.0,0.0,47.0,2.0,2.0,0.0,no,no,yes,no,no,no,no,no,yes,yes
6129,6129,navarrete elementary,public,6490 south sun groves boulevard,chandler,maricopa,85249.0,no,60.0,0.9,0.9500000000000001,0.9500000000000001,0.983,0.983,0.067,0.05,0.05,0.017,0.017,2019,58.0,3.0,2.0,-1.0,58.0,3.0,2.0,-1.0,54.0,4.0,6.0,2.0,59.0,2.0,1.0,-1.0,59.0,2.0,1.0,-1.0,no,no,yes,no,no,yes,yes,no,yes,yes
6130,6130,naylor middle school,public,1701 s columbus blvd,tucson,pima,85711.0,yes,54.0,0.9259999999999999,0.9440000000000001,0.9440000000000001,0.9440000000000001,0.981,0.0,0.0,0.0,0.0,0.0,2019,51.0,0.0,3.0,3.0,51.0,0.0,3.0,3.0,51.0,0.0,3.0,3.0,51.0,0.0,3.0,3.0,53.0,0.0,1.0,1.0,yes,yes,yes,yes,no,no,no,no,no,yes
6131,6131,neely traditional academy,public,321 w juniper ave,gilbert,maricopa,85233.0,yes,108.0,0.981,0.9259999999999999,0.935,0.9720000000000001,0.9720000000000001,0.009000000000000001,0.019,0.019,0.009000000000000001,0.009000000000000001,2019,101.0,2.0,7.0,5.0,101.0,2.0,7.0,5.0,106.0,1.0,2.0,1.0,105.0,1.0,3.0,2.0,105.0,1.0,3.0,2.0,yes,yes,no,yes,yes,no,no,yes,yes,yes
6132,6132,nevitt elementary school,public,4525 e st anne st,phoenix,maricopa,85042.0,yes,126.0,0.9920000000000001,1.0,1.0,1.0,1.0,,0.0,0.0,0.0,0.0,2019,126.0,0.0,0.0,0.0,126.0,0.0,0.0,0.0,125.0,,1.0,,126.0,0.0,0.0,0.0,126.0,0.0,0.0,0.0,no,no,no,no,no,yes,yes,yes,yes,yes
6133,6133,new horizon school for the performing art,charter,446 e broadway rd,mesa,maricopa,85204.0,no,22.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2019,22.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,no,no,no,no,no,yes,yes,yes,yes,yes
6134,6134,new river elementary school,public,48827 n black canyon hwy,phoenix,maricopa,85087.0,yes,38.0,0.8420000000000001,0.868,0.816,0.816,0.868,0.158,0.132,0.184,0.184,0.132,2019,32.0,6.0,6.0,0.0,33.0,5.0,5.0,0.0,32.0,6.0,6.0,0.0,32.0,6.0,6.0,0.0,33.0,5.0,5.0,0.0,no,no,no,no,no,no,no,no,no,no
6135,6135,new vistas academy,private,"670 n arizona ave, ste 35",chandler,maricopa,85225.0,no,54.0,0.9440000000000001,0.9440000000000001,0.9440000000000001,0.9259999999999999,0.9440000000000001,0.055999999999999994,0.055999999999999994,0.055999999999999994,0.055999999999999994,0.055999999999999994,2019,51.0,3.0,3.0,0.0,51.0,3.0,3.0,0.0,51.0,3.0,3.0,0.0,51.0,3.0,3.0,0.0,51.0,3.0,3.0,0.0,no,no,no,no,no,no,no,no,no,no
6137,6137,noah webster schools - mesa,private,7301 e baseline rd mesa maricopa 85209,,maricopa,,no,129.0,0.915,0.915,0.922,0.93,0.961,0.07,0.07,0.062000000000000006,0.062000000000000006,0.039,2019,119.0,8.0,10.0,2.0,119.0,9.0,10.0,1.0,119.0,9.0,10.0,1.0,120.0,8.0,9.0,1.0,124.0,5.0,5.0,0.0,yes,no,no,no,no,no,no,no,no,yes
6138,6138,noah webster schools-pima,charter,5399 n pima rd,scottsdale,maricopa,85250.0,no,83.0,0.9279999999999999,0.9279999999999999,0.9159999999999999,0.9640000000000001,0.976,0.07200000000000001,0.07200000000000001,0.084,0.036000000000000004,0.024,2019,77.0,7.0,6.0,-1.0,78.0,6.0,5.0,-1.0,78.0,6.0,5.0,-1.0,81.0,3.0,2.0,-1.0,82.0,2.0,1.0,-1.0,no,no,no,no,no,no,no,no,yes,yes
6139,6139,noor academy of arizona,private,1130 w 23rd st,tempe,maricopa,85282.0,no,24.0,0.875,0.917,0.875,0.958,1.0,0.0,0.0,0.0,0.0,0.0,2019,21.0,0.0,3.0,3.0,23.0,0.0,1.0,1.0,21.0,0.0,3.0,3.0,23.0,0.0,1.0,1.0,24.0,0.0,0.0,0.0,yes,no,yes,no,no,no,no,no,yes,yes
6140,6140,norterra canyon k-8,public,2200 w maya way,phoenix,maricopa,85085.0,yes,104.0,0.885,0.875,0.875,0.856,0.885,0.106,0.096,0.115,0.106,0.106,2019,91.0,11.0,13.0,2.0,91.0,9.0,13.0,4.0,93.0,10.0,11.0,1.0,90.0,10.0,14.0,4.0,93.0,10.0,11.0,1.0,yes,yes,no,yes,no,no,no,no,no,no
6141,6141,north ranch elementary school,public,16406 n 61st pl,scottsdale,maricopa,85254.0,yes,90.0,0.978,0.978,0.978,0.978,0.978,0.022000000000000002,0.022000000000000002,0.022000000000000002,0.022000000000000002,0.022000000000000002,2019,89.0,2.0,1.0,-1.0,89.0,2.0,1.0,-1.0,89.0,2.0,1.0,-1.0,89.0,2.0,1.0,-1.0,89.0,2.0,1.0,-1.0,no,no,no,no,no,yes,yes,yes,yes,yes
6142,6142,north valley christian academy,private,33655 n 27th dr,phoenix,maricopa,85085.0,yes,27.0,0.8150000000000001,0.8520000000000001,0.8150000000000001,0.8520000000000001,0.8520000000000001,0.185,0.14800000000000002,0.185,0.14800000000000002,0.14800000000000002,2019,23.0,5.0,4.0,-1.0,24.0,4.0,3.0,-1.0,23.0,5.0,4.0,-1.0,24.0,4.0,3.0,-1.0,24.0,4.0,3.0,-1.0,no,no,no,no,no,no,no,no,no,no
6144,6144,northwest christian school - main campus,private,16615 n 43rd ave,phoenix,maricopa,,yes,70.0,0.8570000000000001,0.843,0.8570000000000001,0.8140000000000001,0.8290000000000001,0.14300000000000002,0.157,0.14300000000000002,0.18600000000000003,0.171,2019,60.0,9.0,10.0,1.0,60.0,10.0,10.0,0.0,60.0,9.0,10.0,1.0,57.0,11.0,13.0,2.0,59.0,11.0,11.0,0.0,no,no,no,yes,no,no,no,no,no,no
6146,6146,o c johnson school,public,1201 12th st,yuma,yuma,85364.0,no,74.0,0.973,0.973,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2019,74.0,0.0,0.0,0.0,73.0,0.0,1.0,1.0,73.0,0.0,1.0,1.0,74.0,0.0,0.0,0.0,74.0,0.0,0.0,0.0,no,no,no,no,no,yes,yes,yes,yes,yes
6147,6147,oak creek school,public,11490 purple sage dr,cornville,yavapai,86325.0,no,22.0,0.8640000000000001,0.8640000000000001,0.818,0.9550000000000001,0.9550000000000001,0.136,0.136,0.182,0.045,0.045,2019,18.0,4.0,4.0,0.0,20.0,3.0,2.0,-1.0,20.0,3.0,2.0,-1.0,22.0,1.0,0.0,-1.0,22.0,1.0,0.0,-1.0,no,no,no,no,no,no,no,no,yes,yes
6148,6148,oak tree elementary,public,505 w houston,gilbert,maricopa,85233.0,yes,66.0,0.97,0.97,0.97,0.97,0.9550000000000001,0.03,0.03,0.03,0.03,0.045,2019,65.0,2.0,1.0,-1.0,65.0,2.0,1.0,-1.0,65.0,2.0,1.0,-1.0,65.0,2.0,1.0,-1.0,64.0,3.0,2.0,-1.0,no,no,no,no,no,yes,yes,yes,yes,yes
6149,6149,oakwood elementary school,public,12900 n 71st ave,peoria,maricopa,85381.0,yes,100.0,0.9500000000000001,0.9500000000000001,0.9400000000000001,0.9500000000000001,0.96,0.04,0.04,0.04,0.04,0.04,2019,94.0,4.0,6.0,2.0,95.0,4.0,5.0,1.0,95.0,4.0,5.0,1.0,95.0,4.0,5.0,1.0,96.0,4.0,4.0,0.0,yes,no,no,no,no,no,yes,yes,yes,yes
6150,6150,oasis elementary school,public,7841 w sweetwater ave,peoria,maricopa,85381.0,yes,77.0,0.948,0.9740000000000001,0.948,0.961,0.9740000000000001,0.052000000000000005,0.026000000000000002,0.052000000000000005,0.039,0.026000000000000002,2019,73.0,4.0,4.0,0.0,75.0,2.0,2.0,0.0,73.0,4.0,4.0,0.0,74.0,3.0,3.0,0.0,75.0,2.0,2.0,0.0,no,no,no,no,no,no,yes,no,yes,yes
6151,6151,ochoa elementary school,public,101 w 25th st,tucson,pima,85713.0,yes,35.0,0.971,0.971,0.971,0.971,0.971,0.028999999999999998,0.028999999999999998,0.028999999999999998,0.028999999999999998,0.028999999999999998,2019,34.0,1.0,1.0,0.0,34.0,1.0,1.0,0.0,34.0,1.0,1.0,0.0,34.0,1.0,1.0,0.0,34.0,1.0,1.0,0.0,no,no,no,no,no,yes,yes,yes,yes,yes
